#TSV
#============Begin of sheet============
@Sheet=时装武器
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	宠物类型需求	性别需求	近远程类型	攻击力	回旋镖物理攻击系数	防御力	生命力	会心等级	行动力	观察力	负荷力	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水耐性	火耐性	雷耐性	龙耐性	冰耐性	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	可否被偷窃	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	排序参数	商城索引ID	解绑道具	解绑道具数量
92050	潮范喵武器·MHO豪蓝	艾露30天时装<BR>我是最潮最有时尚范儿的豪蓝专属艾路猫。MHO豪蓝用户专属艾露服饰	1	4	ep_p_ma_016_u02_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701121	701121	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92051	潮范喵武器·MHO豪蓝	艾露365天时装<BR>我是最潮最有时尚范儿的豪蓝专属艾路猫。MHO豪蓝用户专属艾露服饰	1	4	ep_p_ma_016_u02_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701121	701121	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92052	潮范喵武器·MHO豪蓝	艾露永久时装<BR>我是最潮最有时尚范儿的豪蓝专属艾路猫。MHO豪蓝用户专属艾露服饰	1	4	ep_p_ma_016_u02_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701121	701121	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92053	圣诞老人拐棍	艾露7天时装<BR>大大的白色胡子，身穿红色棉衣，手持糖果拐棍，憨态可掬的艾露喵，是圣诞老人的最佳扮演者。	1	4	ep_p_ma_004_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701131	701131	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92054	圣诞老人拐棍	艾露30天时装<BR>大大的白色胡子，身穿红色棉衣，手持糖果拐棍，憨态可掬的艾露喵，是圣诞老人的最佳扮演者。	1	4	ep_p_ma_004_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701131	701131	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92055	圣诞老人拐棍	艾露365天时装<BR>大大的白色胡子，身穿红色棉衣，手持糖果拐棍，憨态可掬的艾露喵，是圣诞老人的最佳扮演者。	1	4	ep_p_ma_004_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701131	701131	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92056	圣诞老人拐棍	艾露永久时装<BR>大大的白色胡子，身穿红色棉衣，手持糖果拐棍，憨态可掬的艾露喵，是圣诞老人的最佳扮演者。	1	4	ep_p_ma_004_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701131	701131	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92057	铁血兵长工兵铲	艾露7天时装<BR>艾露最强士兵之称的铁血兵长，隶属于以狩猎野猪王为目标而创立的精英狩猎团队。	1	4	ep_p_ma_025_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701141	701141	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92058	铁血兵长工兵铲	艾露30天时装<BR>艾露最强士兵之称的铁血兵长，隶属于以狩猎野猪王为目标而创立的精英狩猎团队。	1	4	ep_p_ma_025_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701141	701141	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92059	铁血兵长工兵铲	艾露365天时装<BR>艾露最强士兵之称的铁血兵长，隶属于以狩猎野猪王为目标而创立的精英狩猎团队。	1	4	ep_p_ma_025_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701141	701141	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92060	铁血兵长工兵铲	艾露永久时装<BR>艾露最强士兵之称的铁血兵长，隶属于以狩猎野猪王为目标而创立的精英狩猎团队。	1	4	ep_p_ma_025_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701141	701141	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92061	羊咩咩绒线球	艾露7天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701151	701151	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92062	羊咩咩绒线球	艾露30天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701151	701151	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92063	羊咩咩绒线球	艾露365天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701151	701151	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92064	羊咩咩绒线球	艾露永久时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701151	701151	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92065	圣诞礼物雪松	艾露7天时装<BR>红缎带礼盒搭配毛绒雪地靴，无论是圣诞礼物，还是艾露喵，都是孩子们的最爱。	1	4	ep_p_ma_008_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701161	701161	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92066	圣诞礼物雪松	艾露30天时装<BR>红缎带礼盒搭配毛绒雪地靴，无论是圣诞礼物，还是艾露喵，都是孩子们的最爱。	1	4	ep_p_ma_008_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701161	701161	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92067	圣诞礼物雪松	艾露365天时装<BR>红缎带礼盒搭配毛绒雪地靴，无论是圣诞礼物，还是艾露喵，都是孩子们的最爱。	1	4	ep_p_ma_008_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701161	701161	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92068	圣诞礼物雪松	艾露永久时装<BR>红缎带礼盒搭配毛绒雪地靴，无论是圣诞礼物，还是艾露喵，都是孩子们的最爱。	1	4	ep_p_ma_008_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701161	701161	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92069	铁血队长工兵铲	艾露7天时装<BR>艾露精英狩猎团队的队长，具有超强的作战谋略，和战斗意识，深受喵喵村广大艾露们的信赖。	1	4	ep_p_ma_025_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701171	701171	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92070	铁血队长工兵铲	艾露30天时装<BR>艾露精英狩猎团队的队长，具有超强的作战谋略，和战斗意识，深受喵喵村广大艾露们的信赖。	1	4	ep_p_ma_025_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701171	701171	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92071	铁血队长工兵铲	艾露365天时装<BR>艾露精英狩猎团队的队长，具有超强的作战谋略，和战斗意识，深受喵喵村广大艾露们的信赖。	1	4	ep_p_ma_025_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701171	701171	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92072	铁血队长工兵铲	艾露永久时装<BR>艾露精英狩猎团队的队长，具有超强的作战谋略，和战斗意识，深受喵喵村广大艾露们的信赖。	1	4	ep_p_ma_025_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701171	701171	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92073	舞狮喵武器	艾露7天时装<BR>按照东方传统节日庆典中都会出场的舞狮形象，打造的艾露猫装束，威风凛凛，气宇轩昂。（至少穿戴完毕后，艾露猫们是这样认为的…）	1	4	ep_p_ma_012_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701181	701181	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92074	舞狮喵武器	艾露30天时装<BR>按照东方传统节日庆典中都会出场的舞狮形象，打造的艾露猫装束，威风凛凛，气宇轩昂。（至少穿戴完毕后，艾露猫们是这样认为的…）	1	4	ep_p_ma_012_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701181	701181	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92075	舞狮喵武器	艾露365天时装<BR>按照东方传统节日庆典中都会出场的舞狮形象，打造的艾露猫装束，威风凛凛，气宇轩昂。（至少穿戴完毕后，艾露猫们是这样认为的…）	1	4	ep_p_ma_012_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701181	701181	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92076	舞狮喵武器	艾露永久时装<BR>按照东方传统节日庆典中都会出场的舞狮形象，打造的艾露猫装束，威风凛凛，气宇轩昂。（至少穿戴完毕后，艾露猫们是这样认为的…）	1	4	ep_p_ma_012_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701181	701181	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92077	财神喵武器	艾露7天时装<BR>金闪闪的传统财神装束，配上纯金打造的招财喵爪杖，可爱的艾露喵瞬间变为招财喵	1	4	ep_p_ma_001_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701191	701191	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92078	财神喵武器	艾露30天时装<BR>金闪闪的传统财神装束，配上纯金打造的招财喵爪杖，可爱的艾露喵瞬间变为招财喵	1	4	ep_p_ma_001_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701191	701191	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92079	财神喵武器	艾露365天时装<BR>金闪闪的传统财神装束，配上纯金打造的招财喵爪杖，可爱的艾露喵瞬间变为招财喵	1	4	ep_p_ma_001_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701191	701191	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92080	财神喵武器	艾露永久时装<BR>金闪闪的传统财神装束，配上纯金打造的招财喵爪杖，可爱的艾露喵瞬间变为招财喵	1	4	ep_p_ma_001_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701191	701191	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92081	冰雪精灵	艾露7天时装<BR>一闪一闪亮晶晶，我不是小星星我是冰雪精灵！就是这样喵~	1	4	ep_p_ma_026_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701201	701201	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92082	冰雪精灵	艾露30天时装<BR>一闪一闪亮晶晶，我不是小星星我是冰雪精灵！就是这样喵~	1	4	ep_p_ma_026_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701201	701201	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92083	冰雪精灵	艾露365天时装<BR>一闪一闪亮晶晶，我不是小星星我是冰雪精灵！就是这样喵~	1	4	ep_p_ma_026_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701201	701201	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92084	冰雪精灵	艾露永久时装<BR>一闪一闪亮晶晶，我不是小星星我是冰雪精灵！就是这样喵~	1	4	ep_p_ma_026_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701201	701201	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92085	玫瑰绅士喵武器	艾露7天时装<BR>潇洒的礼服，丝质的玲姐配以鲜艳的玫瑰，打造出最完美的喵绅士。可爱的艾露喵也有着浪漫的一面	1	4	ep_p_ma_003_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701211	701211	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92086	玫瑰绅士喵武器	艾露30天时装<BR>潇洒的礼服，丝质的玲姐配以鲜艳的玫瑰，打造出最完美的喵绅士。可爱的艾露喵也有着浪漫的一面	1	4	ep_p_ma_003_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701211	701211	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92087	玫瑰绅士喵武器	艾露365天时装<BR>潇洒的礼服，丝质的玲姐配以鲜艳的玫瑰，打造出最完美的喵绅士。可爱的艾露喵也有着浪漫的一面	1	4	ep_p_ma_003_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701211	701211	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92088	玫瑰绅士喵武器	艾露永久时装<BR>潇洒的礼服，丝质的玲姐配以鲜艳的玫瑰，打造出最完美的喵绅士。可爱的艾露喵也有着浪漫的一面	1	4	ep_p_ma_003_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701211	701211	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92089	阿努比斯	艾露7天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	4	ep_p_ma_024_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701221	701221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92090	阿努比斯	艾露30天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	4	ep_p_ma_024_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701221	701221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92091	阿努比斯	艾露365天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	4	ep_p_ma_024_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701221	701221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92092	阿努比斯	艾露永久时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	4	ep_p_ma_024_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701221	701221	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92093	黑咩咩绒线球	艾露7天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701231	701231	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92094	黑咩咩绒线球	艾露30天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701231	701231	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92095	黑咩咩绒线球	艾露365天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701231	701231	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92096	黑咩咩绒线球	艾露永久时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u01_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701231	701231	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92097	粉咩咩绒线球	艾露7天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u02_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701241	701241	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92098	粉咩咩绒线球	艾露30天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u02_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701241	701241	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92099	粉咩咩绒线球	艾露365天时装<BR>我头上有犄角，我身后有尾巴，谁也不知道，我有多少~秘密，喵~	1	4	ep_p_ma_007_u02_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701241	701241	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
