#TSV
#============Begin of sheet============
@Sheet=射程伤害加成
Name	ID	Ratio1	Time1	Ratio2	Time2	Ratio3	Time3	RatioFinal	LastDecrease
Default	1							1	
NormalLV1	11	0.8	0.142857142857143	1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV2	12	0.8	0.185714285714286	1.1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV3	13	0.8	0.228571428571429	1.2	0.357142857142857	0.5	0.571428571428571	0.001	1
Guantong	14	0.7	0.214285714285714	0.8	0.357142857142857	1	0.571428571428571	0.001	1
ShandanLV1	15	0.9	0.166666666666667	1	0.5	0.7	1.33333333333333	0.001	1
ShandanLV2	16	0.9	0.166666666666667	1	0.433333333333333	0.7	1.33333333333333	0.001	1
ShandanLV3	17	0.9	0.166666666666667	1	0.366666666666667	0.7	1.33333333333333	0.001	1
BowGuantongLV1	21	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV2	22	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV3	23	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV4	24	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowLianSheLV1	25	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV2	26	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV3	27	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV4	28	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowkuoShanLV1	29	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV2	30	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV3	31	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV4	32	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowRage01	35	1	0.444444444444444						
SpeicalShootWuJu_LV1	36	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV2	37	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV3	38	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV4	39	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
ShuxingLV1	40	0.8	0.0857142857142857	1	0.228571428571429	0.5	0.371428571428571	0.001	1
DragonLV1	41	0.7	0.142857142857143	0.8	0.228571428571429	1	0.371428571428571	0.001	1
#============End of sheet============

#============Begin of sheet============
@Sheet=爆炸效果
ID	Name	Type	AttackName	Radius	OffsetX	OffsetY	OffsetZ
228	Em031_u01_WindS	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1110		
229	Em021_Lemon_FireBomb	飞行道具	0	0	0	0	0	0	0	水平朝向		1112		
230	Em021_Lemon_PoisonBomb	飞行道具	0	0	0	0	0	0	0	水平朝向		1114		
231	Em008_Lemon_Poo	飞行道具	0	0	0	0	0	0	0	水平朝向		1128		
232	Em031_u01_AirTripleWindS	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1129		
233	Em031_u01_AirTripleWindM	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1130		
234	Em031_u01_AirTripleBlackWindS	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1133		
235	Em031_u01_AirTripleBlackWindM	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1134		
236	Em090_Wind	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1139		
237	Em090_WindS	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1141		
238	Em090_WindCombo	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1143		
239	Em090_WindL	飞行道具	0	0	0	0	0	0	0	水平朝向	0	1150		
240	Em035_Attack	飞行道具	0	0	0	0	0	0	0	水平朝向		1161		
241	Em091_Stone	BT物件	0	0	0	0	0	0	0	地面	1	Level_014.Breakeable.burnStone		
242	SleepGas_Lemon	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1181		
243	Em027_Meat01	怪物	0	0	0	0	0	0	0	地面		60276		
244	Em027_Meat02	怪物	0	0	0	0	0	0	0	地面		60277		
245	Em027_Meat03	怪物	0	0	0	0	0	0	0	地面		60278		
246	Em027_Meat04	怪物	0	0	0	0	0	0	0	地面		60279		
247	Em027_u02_Meat01	怪物	0	0	0	0	0	0	0	地面		70271		
248	Em027_u02_Meat02	怪物	0	0	0	0	0	0	0	地面		70272		
249	Em027_u02_Meat03	怪物	0	0	0	0	0	0	0	地面		70273		
250	Em040_Dust	怪物	0	0	0	0	0	0	0	地面		60409		
251	Em025_u02_Fire	飞行道具	0	0	1	0	0	0	0	水平朝向	1	1199		
252	Em025_u02_Wind	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1200		
253	Em089_Germ_Small	怪物	0	0	0	0	0	0	0	地面		60896		
254	Em089_Germ_Big	怪物	0	0	0	0	0	0	0	地面		60897		
255	Em038_Dust	怪物	0	0	0	0	0	0	0	地面		60389		
256	Em038_FootFire	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em038_footFire		
257	Em046_FootBallExplode	飞行道具	0	0	0	0	0	0	0	地面		1218		
258	Em046_AOE_FallThunder2(qiyong)	飞行道具	0	0	0	0	0	0	0	地面		1222		
259	Em046_ThunderRaidAttack	飞行道具	0	0	0	0	0	0	0	水平朝向		1230		
260	Em087_u01_BallMonster	怪物	0	0	0	0	0	0	0	水平朝向		60878		
261	Em025_u04_FireCircle	飞行道具	0	0	0	0	0	0	0	地面		1236		
262	Em025_u04_FireCircleBoom	飞行道具	0	0	0	0	0	0	0	地面		1237		
263	Em025_u04_Fire	飞行道具	0	0	1	0	0	0	0	水平朝向	1	1231		
264	Em025_u04_Wind	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1232		
265	Em087_u01_BallMonster1	怪物	0	0	0	0	0	0	0	水平朝向		60877		
266	Em071_AirDash	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em071_AirDash		
267	Em036_u01_PoisonPool	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em036_u01_PoisonPool		
268	Em036_u01_PoisonPool1	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em036_u01_PoisonPool1		
269	Em026_u02_Call	怪物	0	0	0	0	0	0	0	水平朝向		60266		
270	Em015_u04_Call	怪物	0	0	0	0	0	0	0	水平朝向		60109		
271	Em028_u02tieshan	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em028_u02_Ice		
272	Em003_u02_DragonTrap	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em003_u02_dragontrap		
273	Em003_u02_FireTrap	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em003_u02_firetrap		
274	Em003_u02_WaterTrap	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em003_u02_watertrap		
275	Em003_u02_ElectricTrap	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em003_u02_electrictrap		
276	Em003_u02_IceTrap	BT物件	0	0	0	0	0	0	0	水平朝向	1	LevelCommon.SceneObject.Em003_u02_icetrap		
277	Em003_u02_TrackBall_DragonBoom	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1348		
278	Em003_u02_TrackBall_ElectricBoom	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1349		
279	Em003_u02_TrackBall_FireBoom	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1350		
280	Em003_u02_TrackBall_IceBoom	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1351		
281	Em003_u02_TrackBall_WaterBoom	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1352		
282	Em093_Wind2	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1365		
283	Em093_Wind3	飞行道具	0	0	0	0	0	0	0	水平朝向	1	1366		
#============End of sheet============

#============Begin of sheet============
@Sheet=载具武器配置

#============End of sheet============

#============Begin of sheet============
@Sheet=飞行道具
name	说明	UID	SpeedX	SpeedY	SpeedZ	AcceletorX	AcceletorY	AcceletorZ	GChangeTime	AdditiveG	AccChangeTime	AdditiveX	AdditiveY	AdditiveZ	AccMode	RotWithSpeed	FlyType	Effect	VFXOffsetX	VFXOffsetY	VFXOffsetZ	VFXRotateX	VFXRotateY	VFXRotateZ	HideEffectOnDestroy	GeomName	GeomOffsetX	GeomOffsetY	GeomOffsetZ	RotationSpeedX	RotationSpeedY	RotationSpeedZ	GeomRotateX	GeomRotateY	GeomRotateZ	GeomScale	SpawnScale	DestroyEffect	DestroyEffectScale	MeshHitEffect	SurfaceTypeEffect	TrailSound	TriggerArea	Radius	CapOffset1X	CapOffset1Y	CapOffset1Z	CapOffset2X	CapOffset2Y	CapOffset2Z	ColliTime	ColliEntitiesCount	ColliPartsCount	ColliTimeInterval	ColliType	Timer	Distance	DistanceExecTimes	PenetratePower	FriendMonster	FriendHuman	NeutralMonster	NeutralHuman	HostileMonster	HostileHuman	PenetrableObject	UnpenetrableObject	PenetrableWall	UnpenetrableWall	ReboundSurface	Terrian	Ocean	OnTime	OnDistance	DmgRangeID	DefaultAttackName	DefaultSpawnParam	DefaultExplosionParam	TriggerableFx	TriggerableFxScale	ReflectProjectile	ReflectChance
CommonShootNormalLV1	弩用	1	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_normalbullet_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	2		Fire_Ability_Pc.HIT.WN_NormalHIT		子弹	Bullet_Normal_Common			0.3							0	1	0	0	0	6			1		伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁,命中特效反,反射	销毁		销毁		11	CommonShootNormalLV1			Common.Break.Rebound_Bullet03		1115;1116	50
CommonGuantongLV1	弩用	2	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_penetrate_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	1				子弹	Bullet_Guantong_Common			0.3							0	1	0	0	0	3			5		伤害	销毁,生成物件		销毁,生成物件	销毁,生成物件	伤害	销毁,伤害		销毁	销毁,生成物件	销毁		销毁		14	CommonGuantongLV1	27		Common.Break.Rebound_Bullet			
CommonShanDanLV1	弩用	3	0	30	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_MultipleHIT		子弹	Bullet_ShanDan_Common			1.5							0	3	1	0	1	0.3			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁	销毁,命中特效反			销毁		15	CommonShanDanLV1						
ChargeShanDanELV1	弩用	5	0	0.01	0	0	0	0								1	parabola	Fire_Ability_Pc.HIT.WN_MultipleChargeHitGround									0	0	0	0	0	0	0	0	0	1				子弹	Bullet_ShanDan_Charge			1.3							0.4	3	3	0.5	1	2.7			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁				销毁			ChargeShanDanELV1						
ChargeShootNormalLV1	弩用	7	0	90	0	0	0	0								1	parabola	Common.KnifeLight.n_normalbullet_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_NormalChargeHIT		子弹	Bullet_Normal_Charge			0.4							0	1	0	0	0	6			1		伤害	销毁		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁		销毁		销毁		11	ChargeShootNormalLV1						
CommonNiudanLV1	弩用	9	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_break_trail01								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_BreakHIT		子弹	Bullet_Niudan_Common			0.04							0	1	0	0	0	6			1		伤害	销毁,生成物件		销毁,生成物件	销毁,生成物件	伤害	销毁,伤害		销毁	销毁,命中特效反	销毁		销毁			CommonNiudanLV1	2		Common.Break.Rebound_Bullet02		1119;1120	50
Bomb	怪物用	11	0	90	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	10		Fire_Ability_Pc.HIT.WN_BreakExplodeHIT						0.04							0	0	1	0	0	6			1	销毁		销毁	销毁	销毁	销毁	伤害	销毁		销毁	销毁	销毁		销毁									
RathFireBall	怪物用	12	0	52	0	0	0	0								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em021									0	0	0	0	0	0	0	0	0	1		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸			RathFireBall		1				
Em004FireBall	怪物用	13	0	18	0	0	0	-65								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em004									0	0	0	0	0	0	0	0	0	1								0.65							0	1	0	0	0	20			1	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁,伤害,生成物件		销毁,生成物件	销毁,伤害	销毁,生成物件		销毁,生成物件			Em004FireBall	26	5				
FlashGrenade	人物用	14	0	0	0	0	0	0									parabola										0	0	0	0	0	0	0	0	0	0.6					Item_Grenade			0.3							0	1	0	0	0	0.4			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸					2				
NoisyGrenade	人物用	15	0	15	0.2	0	0	-5									parabola									Objects/items/flashbomb.cgf	0	0	0	0	0	0	0	0	0	0.6		Energy_Ability_PC.CST.SoundGrenade			Item_Grenade			0.3							0	1	0	0	0	0.5			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸					3				
ChargeGuanTongLV1	弩用	16	0	90	0	0	0	0								1	parabola	Common.KnifeLight.n_penetrate_trail01								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_PenetrateChargeHIT		子弹	Bullet_Guantong_Charge			0.3							0	1	0	0	0	3			5		伤害	销毁,生成物件		销毁,生成物件	销毁,生成物件	伤害	销毁,伤害		销毁,生成物件		销毁,生成物件		销毁		14	ChargeGuanTongLV1	6					
ChargeShandanLV1	弩用	18	0	8	1	0	0	-6								0	parabola										0	0	0	0	0	0	0	0	0	1				子弹				0.1							0	1	0	0	0	2.8			10		伤害	伤害		伤害	伤害	伤害	伤害				销毁,生成物件		销毁			ChargeShandanLV1	11					
ChargeGuanTongE1LV1	弩用	20	6	0	0	6	0	0								1	parabola	Common.KnifeLight.n_penetrate_trail01								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1				子弹	Bullet_Guantong_Charge			0.3							0	2	0	0.1	2	1			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁				销毁			ChargeGuanTongE1LV1						
ChargeGuanTongE2LV1	弩用	21	-6	0	0	-6	0	0								1	parabola	Common.KnifeLight.n_penetrate_trail01								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1				子弹	Bullet_Guantong_Charge			0.3							0	2	0	0.1	2	1			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁				销毁			ChargeGuanTongE2LV1						
Flute_VoiceAttack	人物用	24	0	0	0	0	0	0									parabola										0	0	0	0	0	0	0	0	0	0.6								0.3							0	1	0	0	0	0.03			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸					3				
Stone1	怪物用	25	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.earthstone_test_001								objects/FX/Common/rock_001.cgf	0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.5							0	0	1	0	0	6			10			伤害	伤害	伤害	伤害	伤害			销毁	伤害	销毁		销毁			Template_Attack_20						
PoisonBall	怪物用	26	0	0	0	0	0	0								1	parabola	Water_Ability_Mst.PRJ.PoisonBallM_MST									0	0	0	0	0	0	0	0	0	1		Water_Ability_Mst.HIT.PoisonBallHitM_MST						0.65							0	1	0	0	0	20			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁(0),命中特效		销毁(0),命中特效	销毁,伤害	销毁(0),命中特效	销毁(0),命中特效	销毁			Template_Attack_Poison_20			Water_Ability_Mst.HIT.PoisonBallHitM_MST			
Mud	怪物用	27	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.Clay_em001									0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Clay_hit_em001						0.5							0	0	1	0	0	6			10			伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害			销毁			Template_Special_Mud						
SandBall	怪物用	28	0	47	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.Maraca_em011									0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Bomb_shaqiu_em011						0.8							0	1	0	0	0	30			1	销毁	销毁	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			SandBall						
PooBall	怪物用	29	0	18	0	0	0	-65								1	parabola	Earth_Ability_Mst.PRJ.Dung_em008									0	0	0	0	0	0	0	0	0	1								0.65							0	1	0	0	0	20			1	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	伤害	销毁,伤害,生成物件		销毁,生成物件	销毁,伤害,生成物件	销毁,生成物件		销毁,生成物件			Em008PooBall	22	6				
FallStone	怪物用	30	0	47	0	0	0	0								1	parabola	Earth_Environmental.EVN.StoneFall01_EVN								objects/levels/level_003/rock/l003_smallrock03.cgf	0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.8							0	1	0	0	0	30			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			FallStone						
Knife	人物用	31	0	48	0	0	0	-2									parabola	Energy_Ability_PC.CST.Trailing_01								Objects/items/flyingknife.cgf	0	0	0	0	0	0	0	90	180	1.5					Item_Knife			0.3							0	1	0	0	0	6			1	销毁	销毁,伤害	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			Knife						
SleepKnife	人物用	32	0	48	0	0	0	-2									parabola	Energy_Ability_PC.CST.Trailing_Mian								Objects/items/flyingknife.cgf	0	0	0	0	0	0	0	90	180	1.5		Water_Ability_Pc.CST.Mianxiaodao			Item_Knife			0.3							0	1	0	0	0	6			1	销毁	销毁,伤害	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			sleepKnife						
PosionKnife	人物用	33	0	48	0	0	0	-2									parabola	Energy_Ability_PC.CST.Trailing_Du								Objects/items/flyingknife.cgf	0	0	0	0	0	0	0	90	180	1.5		Water_Ability_Pc.CST.Duxiaodao			Item_Knife			0.3							0	1	0	0	0	6			1	销毁	销毁,伤害	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			posionKnife						
ParalysisKnife	人物用	34	0	48	0	0	0	-2									parabola	Energy_Ability_PC.CST.Trailing_Ma								Objects/items/flyingknife.cgf	0	0	0	0	0	0	0	90	180	1.5		Water_Ability_Pc.CST.Maxiaodao			Item_Knife			0.3							0	1	0	0	0	6			1	销毁	销毁,伤害	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			paralysisKnife						
CatchJade	人物用	35	0	15	0.2	0	0	-5									parabola	Energy_Ability_PC.CST.Trailing_01								Objects/items/colourbomb.cgf	0	0	0	0	0	0	0	0	0	0.45		Energy_Ability_PC.CST.Seize			Item_Grenade			0.3							0	1	0	0	0	6			1	销毁	销毁	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			CatchJade						
MuTianLuoBaoDan	人物用	36	0	25	0.2	0	0	-15									parabola	Energy_Ability_PC.CST.Trailing_01								Objects/items/bucket_ginseng.cgf	0	0	0	0	0	0	0	0	0	1		Energy_Ability_PC.CST.Defecate			Item_Bomb			0.3							0	1	0	0	0	6			1	销毁	销毁	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			MuTianLuoBaoDan						
ColorGrenade	人物用	38	0	15	0.2	0	0	-5									parabola	Energy_Ability_PC.CST.Trailing_01								Objects/items/colourbomb.cgf	0	0	0	0	0	0	0	0	0	0.45		Energy_Ability_PC.CST.Dyeing ball			Item_Grenade			0.3							0	1	0	0	0	6			1	销毁	销毁	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			ColorGrenade						
ChargeNiudanLV1	弩用	39	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_break_trail01								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_BreakChargeHIT		子弹	Bullet_Niudan_Charge			0.04							0	1	0	0	0	6			1		伤害	销毁,生成物件		销毁,生成物件	销毁,生成物件	伤害	销毁,伤害		销毁,爆炸		销毁,爆炸		销毁			ChargeNiudanLV1	2					
Boomerangs	人物用	40	2.5	25	1	-6	-40	0									parabola									Objects/items/boomerang.cgf	0	0	0	0	0	3600	0	0	0	1					Item_Knife			0.15	-0.4	0	0	0.4	0	0	0	1	0	0	0	1			1		伤害	伤害		伤害	伤害	伤害				伤害			销毁,生成物件			Boomerangs	5					
BoomerangFake	人物用	41	-2.5	-25	-1.5	6	40	0									parabola									Objects/items/boomerang.cgf	0	0	0	0	0	1800	0	0	0	1					Item_Knife			0.15	-0.4	0	0	0.4	0	0	0	1	0	0	0	1			1		伤害	伤害		伤害	伤害	伤害				伤害			销毁			Boomerangs						
BeeJade	人物用	44	0	15	0.2	0	0	-5									parabola	Energy_Ability_PC.CST.Trailing_01								Objects/items/colourbomb.cgf	0	0	0	0	0	0	0	0	0	0.45		Energy_Ability_PC.CST.Honey			Item_Grenade			0.3							0	1	0	0	0	6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			BeeJade						
BlastFruit	人物用	45	0	15	0.2	0	0	-11									parabola	Energy_Ability_PC.PRJ.WN_StickTrailPRJ								Objects/items/colourbomb.cgf	0	0	0	0	0	0	0	0	0	0.45		Fire_Ability_Pc.HIT.WN_NormalHIT			Item_Grenade			0.5							0	1	0	0	0	6			5			销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁,伤害	销毁,伤害	销毁		销毁			BlastFruit						
Fly_Barrel	人物用	46	0	-15	0	0	0	-2									parabola	Fire_Ability_Pc.FDB.FlameTail								Objects/items/bucket_fly.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.FDB.bucket_fly			Item_Bomb			0.3							0.2	0	10	0.1	0	5			5			销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			FlyBarrel		3				
FallStoneL	怪物用	47	0	47	0	0	0	0								1	parabola	Earth_Environmental.EVN.StoneFall01L_EVN								objects/levels/level_003/rock/rock_fx.cgf	0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.8							0	1	0	0	0	30			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			FallStone						
DigMud	怪物用	49	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.mud_em001_u01									0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Clay_hit_em001						0.5							0	0	1	0	0	6			10			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害	销毁		销毁			Template_Special_Mud						
CommonShootNormalLV2	弩用	50	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_normalbullet_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	2		Fire_Ability_Pc.HIT.WN_NormalHIT		子弹	Bullet_Normal_Common			0.3							0	1	0	0	0	6			1		伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁,命中特效反,反射	销毁		销毁		12	CommonShootNormalLV2			Common.Break.Rebound_Bullet03		1115;1116	50
CommonGuantongLV2	弩用	51	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_penetrate_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	1				子弹	Bullet_Guantong_Common			0.3							0	1	0	0	0	3			5		伤害	销毁,生成物件		销毁,生成物件	销毁,生成物件	伤害	销毁,伤害		销毁	销毁,生成物件	销毁		销毁		14	CommonGuantongLV2	28		Common.Break.Rebound_Bullet			
CommonShanDanLV2	弩用	52	0	30	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_MultipleHIT		子弹	Bullet_ShanDan_Common			1.5							0	4	1	0	1	0.3			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁	销毁,命中特效反			销毁		16	CommonShanDanLV2						
CommonNiudanLV2	弩用	53	0	70	0	0	0	0								1	parabola	Common.KnifeLight.n_break_trail01								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_BreakHIT		子弹	Bullet_Niudan_Common			0.04							0	1	0	0	0	6			1		伤害	销毁,生成物件		销毁,生成物件	销毁,生成物件	伤害	销毁,伤害		销毁	销毁,命中特效反,反射	销毁		销毁			CommonNiudanLV2	2		Common.Break.Rebound_Bullet02		1119;1120	50
ChargeShootNormalLV2	弩用	54	0	90	0	0	0	0								1	parabola	Common.KnifeLight.n_normalbullet_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_NormalChargeHIT		子弹	Bullet_Normal_Charge			0.4							0	1	0	0	0	6			1		伤害	销毁		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁		销毁		销毁		12	ChargeShootNormalLV2						
ChargeShanDanELV2	弩用	55	0	0.01	0	0	0	0								1	parabola	Fire_Ability_Pc.HIT.WN_MultipleChargeHitGround									0	0	0	0	0	0	0	0	0	1				子弹	Bullet_ShanDan_Charge			1.3							0.4	4	4	0.5	1	2.7			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁				销毁			ChargeShanDanELV2						
ChargeShandanLV2	弩用	56	0	8	1	0	0	-6								0	parabola										0	0	0	0	0	0	0	0	0	1				子弹				0.1							0	1	0	0	0	2.8			10		伤害	伤害		伤害	伤害	伤害	伤害				销毁,生成物件		销毁			ChargeShandanLV2	12					
