#TSV
#============Begin of sheet============
@Sheet=PlayerAttackData
ID	TagID	Type	TAG	备注	AttackName	AttackInfo	DamageNumberM	PiyoM	StaminaM	BalanceM	Damage_LevelM	Damage_Level_NumberM	Damage_PowerM	Damage_Dir_useM	Damage_DirM	Fire_AtkM	Water_AtkM	Dragon_AtkM	Electric_AtkM	Ice_AtkM	CutM	Cut_ValueM	HanmmerM	Hammer_ValueM	ShootM	Shoot_ValueM	HitTypeM	HitType_ValueM	ScarM	BuffMID1	BuffMID2	StateBuffM	SpecAttackM1	SpecValueM1	SpecAttackM2	SpecValueM2	SpecAttackM3	SpecValueM3	SpecAttackM4	SpecValueM4	DamageNumberP	PiyoP	StaminaP	Damage_LevelFriendP	Damage_LevelP	Damage_Level_NumberP	Damage_PowerP	Check_Enhance_Defense	Attack_LevelFriendP	Attack_LevelP	Damage_Dir_useP	Damage_DirP	Fire_AtkP	Water_AtkP	Dragon_AtkP	Electric_AtkP	Ice_AtkP	CutP	Cut_ValueP	HanmmerP	Hammer_ValueP	ShootP	Shoot_ValueP	HitTypeP	IgnoreDefense	HitType_ValueP	HitType_Friend	ScarP	BuffPID1	BuffPID2	BuffAsyncP	StateBuffP	SpecAttackP1	SpecValueP1	SpecAttackP2	SpecValueP2	SpecAttackP3	SpecValueP3	SpecAttackP4	SpecValueP4	IgnoreDefenceDirCheck
360	10090064	1		铳枪	SweepFire	SweepFireLongLV2	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
361	10090065	1		铳枪	SweepFire	SweepFireLongLV3	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
362	10090066	1		铳枪	SweepFire	SweepFireLongLV4	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
363	10090067	1		铳枪	SweepFire	SweepFireSpreadLV1	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
364	10090068	1		铳枪	SweepFire	SweepFireSpreadLV2	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
365	10090069	1		铳枪	SweepFire	SweepFireSpreadLV3	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
366	10090070	1		铳枪	SweepFire	SweepFireSpreadLV4	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
367	10090071	1		铳枪	SweepFireHB	SweepFireNormalLV1	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
368	10090072	1		铳枪	SweepFireHB	SweepFireNormalLV2	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
369	10090073	1		铳枪	SweepFireHB	SweepFireNormalLV3	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
370	10090074	1		铳枪	SweepFireHB	SweepFireNormalLV4	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
371	10090075	1		铳枪	SweepFireHB	SweepFireLongLV1	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
372	10090076	1		铳枪	SweepFireHB	SweepFireLongLV2	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
373	10090077	1		铳枪	SweepFireHB	SweepFireLongLV3	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
374	10090078	1		铳枪	SweepFireHB	SweepFireLongLV4	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
375	10090079	1		铳枪	SweepFireHB	SweepFireSpreadLV1	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
376	10090080	1		铳枪	SweepFireHB	SweepFireSpreadLV2	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
377	10090081	1		铳枪	SweepFireHB	SweepFireSpreadLV3	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
378	10090082	1		铳枪	SweepFireHB	SweepFireSpreadLV4	1.5	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.65	25		2	22	0	105	1	2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
379	10090083	1		铳枪	DragonheatFireNormalLV1		0.6	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.65	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
380	10090084	1		铳枪	DragonheatFireNormalLV2		0.8	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.68	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
381	10090085	1		铳枪	DragonheatFireNormalLV3		1	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.7	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
382	10090086	1		铳枪	DragonheatFireNormalLV4		1.2	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.75	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
383	10090087	1		铳枪	DragonheatFireLongLV1		0.9	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.9	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
384	10090088	1		铳枪	DragonheatFireLongLV2		1.2	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.93	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
385	10090089	1		铳枪	DragonheatFireLongLV3		1.5	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.95	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
386	10090090	1		铳枪	DragonheatFireLongLV4		1.8	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							1.05	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
387	10090091	1		铳枪	DragonheatFireSpreadLV1		0.6	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.65	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
388	10090092	1		铳枪	DragonheatFireSpreadLV2		0.8	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.68	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
389	10090093	1		铳枪	DragonheatFireSpreadLV3		1	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.7	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
390	10090094	1		铳枪	DragonheatFireSpreadLV4		1.2	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.75	0		12	24	0	105	1	12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
391	10090095	1		铳枪	DragonBlast_1stNormalLV1		1.44	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
392	10090096	1		铳枪	DragonBlast_1stNormalLV2		1.92	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
393	10090097	1		铳枪	DragonBlast_1stNormalLV3		2.4	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
394	10090098	1		铳枪	DragonBlast_1stNormalLV4		2.88	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
395	10090099	1		铳枪	DragonBlast_2ndNormalLV1		3.24	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.65	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
396	10090100	1		铳枪	DragonBlast_2ndNormalLV2		2.88	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.68	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
397	10090101	1		铳枪	DragonBlast_2ndNormalLV3		3.6	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.7	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
398	10090102	1		铳枪	DragonBlast_2ndNormalLV4		4.32	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.75	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
399	10090103	1		铳枪	DragonBlast_1stLongLV1		2.16	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
400	10090104	1		铳枪	DragonBlast_1stLongLV2		2.88	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
401	10090105	1		铳枪	DragonBlast_1stLongLV3		3.6	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
402	10090106	1		铳枪	DragonBlast_1stLongLV4		4.32	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
403	10090107	1		铳枪	DragonBlast_2ndLongLV1		3.24	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.9	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
404	10090108	1		铳枪	DragonBlast_2ndLongLV2		4.32	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.93	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
405	10090109	1		铳枪	DragonBlast_2ndLongLV3		5.4	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.95	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
406	10090110	1		铳枪	DragonBlast_2ndLongLV4		6.48	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							1.05	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
407	10090111	1		铳枪	DragonBlast_1stSpreadLV1		1.44	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
408	10090112	1		铳枪	DragonBlast_1stSpreadLV2		1.92	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
409	10090113	1		铳枪	DragonBlast_1stSpreadLV3		2.4	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
410	10090114	1		铳枪	DragonBlast_1stSpreadLV4		2.88	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		12	19		105		12	6	0	0,0,0													1																
411	10090115	1		铳枪	DragonBlast_2ndSpreadLV1		2.16	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.65	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
412	10090116	1		铳枪	DragonBlast_2ndSpreadLV2		2.88	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.68	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
413	10090117	1		铳枪	DragonBlast_2ndSpreadLV3		3.6	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.7	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
414	10090118	1		铳枪	DragonBlast_2ndSpreadLV4		4.32	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.75	0		12	24	0	105		12	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
415	10090119	1		铳枪	Rage01_FuelAirBomb		3	0	0	3	11	0	70	0	0,0,0	1.9	1.9	1.9	1.9	1.9	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							2	0		12	24		10		12	11	0	0,0,0													1																
416	10090120	1		铳枪	Rage02_Flamer_1st		0.9	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3	0		12	16		35	1	12	3	0	0,0,0																													
417	10090121	1		铳枪	Rage01_FuelAirBombEnhancedDamage		3.6	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							3	0		12	24		10		12	11	0	0,0,0													1																
418	10090122	1		铳枪	Rage02_Flamer_1stEnhancedDamage		1.08	0	0	3	11	0	70	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.35	0		12	16		35	1	12	3	0	0,0,0																													
419	10090123	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireNormalLV1	0.1584	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.22	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
420	10090124	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireNormalLV2	0.2112	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.242	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
421	10090125	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireNormalLV3	0.264	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.275	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
422	10090126	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireNormalLV4	0.3168	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.33	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
423	10090127	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireLongLV1	0.3168	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.286	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
424	10090128	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireLongLV2	0.44	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.308	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
425	10090129	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireLongLV3	0.5456	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.33	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
426	10090130	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireLongLV4	0.6512	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.385	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
427	10090131	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireSpreadLV1	0.5676	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.33	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
428	10090132	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireSpreadLV2	0.792	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.363	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
429	10090133	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireSpreadLV3	0.99	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.396	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
430	10090134	1		铳枪	SweepFire_Fire_PaoshuLV1	SweepFireSpreadLV4	1.1748	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.44	0		11	19	0	105		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
431	10090135	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireNormalLV1	0.1728	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.288	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
432	10090136	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireNormalLV2	0.2304	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3168	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
433	10090137	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireNormalLV3	0.288	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.36	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
434	10090138	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireNormalLV4	0.3456	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.432	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
435	10090139	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireLongLV1	0.3456	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3744	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
436	10090140	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireLongLV2	0.48	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.4032	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
437	10090141	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireLongLV3	0.5952	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.432	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
438	10090142	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireLongLV4	0.7104	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.504	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
439	10090143	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireSpreadLV1	0.6192	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.468	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
440	10090144	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireSpreadLV2	0.864	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.5148	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
441	10090145	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireSpreadLV3	1.08	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.5616	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
442	10090146	1		铳枪	SweepFire_Fire_PaoshuLV2	SweepFireSpreadLV4	1.2816	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.624	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
443	10090147	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireNormalLV1	0.1872	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.65	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
444	10090148	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireNormalLV2	0.2496	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.715	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
445	10090149	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireNormalLV3	0.312	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.8125	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
446	10090150	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireNormalLV4	0.3744	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.975	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
447	10090151	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireLongLV1	0.3744	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.676	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
