#TSV
#============Begin of sheet============
@Sheet=AbnormalState
MonsterID	Name	PoisonTol	Poison	PoisonAdd	PoisonMax	PoisonWeaken	PoisonBuff	PoisonDmg	PoisonCount	PoisonWeakenScale	ParalysisTol	Paralysis	ParalysisAdd	ParalysisMax	ParalysisWeaken	ParalysisBuff	ParalysisCount	ParalysisWeakenScale	SleepTol	Sleep	SleepAdd	SleepMax	SleepWeaken	SleepBuff	SleepCount	SleepWeakenScale	DynamiteTol	Dynamite	DynamiteAdd	DynamiteMax	DynamiteWeaken	DynamiteBuff	DynamiteDmg	DynamiteCount	DynamiteWeakenScale	StunTol	Stun	StunAdd	StunMax	StunWeaken	StunBuff	StunCount	StunWeakenScale	TrapTol	TrapTimeLower	TrapCount	TrapWeakenScale	ParaTrapTol	ParaTrapTimeLower	ParaTrapCount	ParaTrapWeakenScale	AdvTrapTol	AdvTrapTimeLower	AdvTrapCount	AdvTrapWeakenScale	FlareTol	FlareTimeLower	FlareCount	FlareWeakenScale	SonicTol	SonicWeakenScale	SonicTimeLower	FalldownTol	FalldownWeakenScale	FalldownTimeLower	AnesthesiaCount	Anesthesia	AnesthesiaWeakenScale
60082	桃毛兽王EX	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60083	金毛兽王EX	100	1600	3200	28800	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60087	愚人节桃毛兽王A	100	1440	2880	25920	5	20000140	15	3	90	100	1600	3200	12000	5	70006	4	90	200	3200	4800	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60088	愚人节桃毛兽王B	100	1440	2880	25920	5	20000140	15	3	90	100	1600	3200	12000	5	70006	4	90	200	3200	4800	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60089	愚人节桃毛兽王C	100	1440	2880	25920	5	20000140	15	3	90	100	1600	3200	12000	5	70006	4	90	200	3200	4800	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60090	沙雷鸟	100	1600	3200	28800	5	20000139	15	3	90	120	2880	5760	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60091	冰雷鸟	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60092	沙雷鸟EX	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60093	冰雷鸟EX	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60100	大名盾蟹	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60101	大名盾蟹EX	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60102	葵盾蟹	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	800	800	10400	0	20000322	27	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60110	沙龙王	100	1200	2400	21600	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	100	1800	2800	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	50	60	4000	50	70	3000	300	150	1
60111	沙龙王EX	100	1200	2400	21600	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	100	1800	2800	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	50	60	4000	50	70	3000	300	150	1
60120	电龙	100	1440	2880	25920	5	20000138	15	3	90	50	1200	2400	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60121	红电龙	100	2000	4000	36000	5	20000138	15	3	90	50	1200	2400	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2800	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60122	飞艇关特殊电龙	100	1440	2880	25920	5	20000138	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60123	电龙EX	100	1440	2880	25920	5	20000138	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60127	[配信Raid]红电龙	100	2000	4000	36000	5	20000138	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2800	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60130	星龙	100	1600	3200	28800	5	20000139	15	3	90	100	1111111	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60131	祸星龙	100	1600	3200	28800	5	20000138	15	3	90	100	1111111	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60133	星龙EX	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60134	灭星龙	100	1600	3200	28800	5	20000140	15	3	90	100	1111111	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	70	4000	3	90	100	90	4000	50	70	3000	300	150	1
60140	眠鸟	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	2000	3000	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60141	银眠鸟	100	2000	4000	36000	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	2000	3000	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60142	眠鸟EX	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	2000	3000	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60143	金眠鸟	100	1600	3200	28800	5	20000140	15	3	90	100	2000	4000	12000	5	70006	3	90	100	2000	3000	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60150	将军镰蟹	100	1600	3200	28800	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60151	武镰蟹	100	1600	3200	28800	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60152	剑豪镰蟹	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60153	将军镰蟹EX	100	1600	3200	28800	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60154	奇烈武镰蟹	100	2000	3200	28800	5	20000140	15	3	90	100	2600	4000	12000	5	70006	4	90	50	1040	1200	12000	5	70005	3	90	100	750	400	5400	0	20000322	45	1000	0	70	6000	6000	60000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60160	水龙	100	2000	1200	12000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	100	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	50	60	4000	50	70	3000	300	150	1
60170	雪狮子王	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60171	炎狮子	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	800	800	10400	0	20000322	27	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60172	雪狮子王EX	100	1600	3200	28800	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60190	黑狼鸟	100	100000	10000	400000	2000	20000139	15	3	90	120	2400	4800	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2500	3500	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60191	独耳黑狼鸟	100	100000	10000	400000	2000	20000139	15	3	90	120	2400	4800	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2800	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60192	黑狼鸟EX	100	100000	10000	400000	2000	20000139	15	3	90	120	2400	4800	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2500	3500	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60200	一角龙	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2300	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60201	白一角龙	100	1440	2880	25920	5	20000140	15	3	90	120	2400	4800	12000	5	70006	4	90	200	2400	3200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2300	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60202	断刃一角龙	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60203	一角龙EX	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2300	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60210	雌火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60211	樱火龙	100	2000	4000	36000	5	20000139	15	3	90	70	1150	2300	12000	5	70006	3	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	55	5000	3	60	55	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60212	金火龙	100	2000	4000	36000	5	20000139	15	3	90	70	1150	2300	12000	5	70006	3	90	100	1600	1200	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	55	5000	3	60	55	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60213	雌火龙EX	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60216	联动樱火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	3	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	55	5000	3	60	55	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60217	[配信Raid]雌火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60218	烈焰女王	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	2000	3000	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	5000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60219	逃离雌火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	5000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60230	岩龙	100	2000	4000	36000	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60231	砂岩龙	100	2000	4000	36000	5	20000140	15	3	90	100	2000	4000	12000	5	70006	3	90	100	1200	1600	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60232	晶岩龙	100	2000	4000	36000	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1200	1600	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60233	岩龙EX	100	2000	4000	36000	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	80	5000	3	60	80	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60240	荒厄龙	100	2000	4000	36000	5	20000138	15	3	90	100	6666666666	3200	9666666666	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	88000	3000	90000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60242	御五相	100	2000	4000	36000	5	20000138	15	3	90	100	6666666666	3200	9666666666	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	88000	3000	90000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60243	荒厄龙新手版	100	2000	4000	36000	5	20000138	15	3	90	100	6666666666	3200	9666666666	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	88000	3000	90000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
60250	雄火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60251	苍火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	3	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60252	银火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60254	奇烈银火龙	100	3000	5000	36000	5	20000139	15	3	90	100	3000	5000	12000	5	70006	4	90	100	2400	3200	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	3000	4000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60256	联动苍火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	3	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	55	5000	3	60	55	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60257	[配信Raid]雄火龙	100	2000	4000	36000	5	20000139	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60260	尾晶蝎	100	100000000	1200	40000000000	5	20000138	15	3	90	100	160000000	3200	5000000000	2000	70006	4	90	100	10000000	600	4000000000	1000	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60261	灰晶蝎	100	100000000	1200	40000000000	5	20000138	15	3	90	100	160000000	3200	5000000000	2000	70006	3	90	100	10000000	600	4000000000	1000	70005	3	90	100	700	500	6700	0	20000322	18	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60262	奇烈尾晶蝎	100	100000000	1200	40000000000	5	20000138	15	3	90	100	160000000	3200	5000000000	2000	70006	4	90	100	10000000	600	4000000000	1000	70005	3	90	100	910	650	8710	0	20000322	18	1000	0	70	6000	6000	60000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60270	吞龙	100	100000000	4000	40000000000	5	20000139	15	3	90	100	6666666666	4000	9666666666	5	70006	4	90	100	10000000	2400	4000000000	5	70005	3	90	100	500	200	2900	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	50	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60280	轰龙	100	1440	2880	25920	5	20000139	15	3	90	100	1600	3200	12000	5	70006	4	90	200	2400	3200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	40	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60281	炎轰龙	100	1440	2880	25920	5	20000139	15	3	90	100	1600	3200	12000	5	70006	4	90	200	2400	3200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	40	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60282	轰龙雪山	100	1440	2880	25920	5	20000139	15	3	90	100	1600	3200	12000	5	70006	4	90	200	2400	3200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2000	3000	20000	5	70007	3	99	40	4000	3	60	60	5000	3	60	60	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60285	奇烈轰龙	100	2000	3200	28800	5	20000139	15	3	90	100	2600	4000	12000	5	70006	4	90	200	2400	3200	12000	5	70005	3	90	100	750	400	5400	0	20000322	45	1000	0	70	6000	6000	60000	5	70007	3	99	40	4000	3	60	100	1000	3	60	100	5000	3	60	100	4000	3	90	100	90	4000	50	70	3000	300	150	1
60290	熔岩龙	100	2000	4000	36000	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	1000	1000	13000	0	20000322	9	1000	0	100	1800	2800	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	100	4000	3	90	50	60	4000	50	70	3000	300	150	1
60300	角龙	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	50	800	1200	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	35	4000	3	60	70	5000	3	60	70	5000	3	60	70	4000	3	90	100	90	4000	50	70	3000	300	150	1
60301	黑角龙	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	35	4000	3	60	70	5000	3	60	70	5000	3	60	70	4000	3	90	100	90	4000	50	70	3000	300	150	1
60302	奇烈黑角龙	100	1440	2880	25920	5	20000140	15	3	90	100	2000	4000	12000	5	70006	4	90	100	1600	2400	12000	5	70005	3	90	100	600	400	5400	0	20000322	45	1000	0	70	2500	3000	20000	5	70007	3	99	35	4000	3	60	70	5000	3	60	70	5000	3	60	70	4000	3	90	100	90	4000	50	70	3000	300	150	1
60310	钢龙	100	1200	2400	21600	5	20000140	15	3	90	120	2880	5760	12000	5	70006	3	90	100	1600	2400	12000	5	70005	3	90	100	500	300	4100	0	20000322	63	1000	0	70	2800	3000	20000	5	70007	3	99	50	4000	3	60	100	5000	3	60	100	5000	3	60	50	4000	3	90	100	90	4000	50	70	3000	300	150	1
