#TSV
#============Begin of sheet============
@Sheet=亚种怪物武器模型ID
avatarid	partid	modelfile1	modelfile2	usecustomcolor	customcolor	texture	secondary_usecustomcolor	secondary_customcolor	secondary_texture	surfacetype	customeffect	effect_pos	effect_angle	effect_scale	effect_bone	effect_worlddir	customeffect_slave	effect_slave_pos	effect_slave_angle	effect_slave_scale	effect_slave_bone	effect_slave_worlddir
320209	32	Objects/weapons/c/em013_we_c/em013_we_c.chr		0	0,0,0	Objects/weapons/c/em013_u01_we_c/em013_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330209	33	Objects/weapons/q/em013_we_q/em013_we_q_z.chr	Objects/weapons/q/em013_we_q/em013_we_q_y.chr	0	0,0,0	Objects/weapons/q/em013_u01_we_q/em013_u01_we_q.mtl			Objects/weapons/q/em013_u01_we_q/em013_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340209	34	Objects/weapons/p/em013_we_p/em013_we_p_z.chr	Objects/weapons/p/em013_we_p/em013_we_p_y.chr	0	0,0,0	Objects/weapons/p/em013_u01_we_p/em013_u01_we_p.mtl			Objects/weapons/p/em013_u01_we_p/em013_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350209	35	Objects/weapons/n/em013_we_n/em013_we_n.chr		0	0,0,0	Objects/weapons/n/em013_u01_we_n/em013_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360209	36	Objects/weapons/s/em013_we_s/em013_we_s_z.chr	Objects/weapons/s/em013_we_s/em013_we_s_y.chr	0	0,0,0	Objects/weapons/s/em013_u01_we_s/em013_u01_we_s.mtl			Objects/weapons/s/em013_u01_we_s/em013_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370209	37	Objects/weapons/t/em013_we_t/em013_we_t_z.chr	Objects/weapons/t/em013_we_t/em013_we_t_y.chr	0	0,0,0	Objects/weapons/t/em013_u01_we_t/em013_u01_we_t.mtl			Objects/weapons/t/em013_u01_we_t/em013_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380209	38	Objects/weapons/f/em013_we_f/em013_we_f.chr		0	0,0,0	Objects/weapons/f/em013_u01_we_f/em013_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390209	39	Objects/weapons/u/em013_we_u/em013_we_u_z.chr	Objects/weapons/u/em013_we_u/em013_we_u_y.chr	0	0,0,0	Objects/weapons/u/em013_u01_we_u/em013_u01_we_u.mtl			Objects/weapons/u/em013_u01_we_u/em013_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400209	40	Objects/weapons/g/em013_we_g/em013_we_g_z.chr	Objects/weapons/g/em013_we_g/em013_we_g_y.chr	0	0,0,0	Objects/weapons/g/em013_u01_we_g/em013_u01_we_g.mtl			Objects/weapons/g/em013_u01_we_g/em013_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310210	31	Objects/weapons/d/em017_we_d/em017_we_d.chr		0	0,0,0	Objects/weapons/d/em017_u01_we_d/em017_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320210	32	Objects/weapons/c/em017_we_c/em017_we_c.chr		0	0,0,0	Objects/weapons/c/em017_u01_we_c/em017_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330210	33	Objects/weapons/q/em017_we_q/em017_we_q_z.chr	Objects/weapons/q/em017_we_q/em017_we_q_y.chr	0	0,0,0	Objects/weapons/q/em017_u01_we_q/em017_u01_we_q.mtl			Objects/weapons/q/em017_u01_we_q/em017_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340210	34	Objects/weapons/p/em017_we_p/em017_we_p_z.chr	Objects/weapons/p/em017_we_p/em017_we_p_y.chr	0	0,0,0	Objects/weapons/p/em017_u01_we_p/em017_u01_we_p.mtl			Objects/weapons/p/em017_u01_we_p/em017_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350210	35	Objects/weapons/n/em017_we_n/em017_we_n.chr		0	0,0,0	Objects/weapons/n/em017_u01_we_n/em017_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360210	36	Objects/weapons/s/em017_we_s/em017_we_s_z.chr	Objects/weapons/s/em017_we_s/em017_we_s_y.chr	0	0,0,0	Objects/weapons/s/em017_u01_we_s/em017_u01_we_s.mtl			Objects/weapons/s/em017_u01_we_s/em017_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370210	37	Objects/weapons/t/em017_we_t/em017_we_t_z.chr	Objects/weapons/t/em017_we_t/em017_we_t_y.chr	0	0,0,0	Objects/weapons/t/em017_u01_we_t/em017_u01_we_t.mtl			Objects/weapons/t/em017_u01_we_t/em017_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380210	38	Objects/weapons/f/em008_we_f/em008_we_f.chr		0	0,0,0	Objects/weapons/f/em017_u01_we_f/em017_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390210	39	Objects/weapons/u/em008_we_u/em008_we_u_z.chr	Objects/weapons/u/em008_we_u/em008_we_u_y.chr	0	0,0,0	Objects/weapons/u/em017_u01_we_u/em017_u01_we_u.mtl			Objects/weapons/u/em017_u01_we_u/em017_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400210	40	Objects/weapons/g/em008_we_g/em008_we_g_z.chr	Objects/weapons/g/em008_we_g/em008_we_g_y.chr	0	0,0,0	Objects/weapons/g/em017_u01_we_g/em017_u01_we_g.mtl			Objects/weapons/g/em017_u01_we_g/em017_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310211	31	Objects/weapons/d/em014_we_d/em014_we_d.chr		0	0,0,0	Objects/weapons/d/em014_u01_we_d/em014_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320211	32	Objects/weapons/c/em014_we_c/em014_we_c.chr		0	0,0,0	Objects/weapons/c/em014_u01_we_c/em014_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330211	33	Objects/weapons/q/em014_we_q/em014_we_q_z.chr	Objects/weapons/q/em014_we_q/em014_we_q_y.chr	0	0,0,0	Objects/weapons/q/em014_u01_we_q/em014_u01_we_q.mtl			Objects/weapons/q/em014_u01_we_q/em014_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340211	34	Objects/weapons/p/em014_we_p/em014_we_p_z.chr	Objects/weapons/p/em014_we_p/em014_we_p_y.chr	0	0,0,0	Objects/weapons/p/em014_u01_we_p/em014_u01_we_p.mtl			Objects/weapons/p/em014_u01_we_p/em014_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350211	35	Objects/weapons/n/em014_we_n/em014_we_n.chr		0	0,0,0	Objects/weapons/n/em014_u01_we_n/em014_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360211	36	Objects/weapons/s/em014_we_s/em014_we_s_z.chr	Objects/weapons/s/em014_we_s/em014_we_s_y.chr	0	0,0,0	Objects/weapons/s/em014_u01_we_s/em014_u01_we_s.mtl			Objects/weapons/s/em014_u01_we_s/em014_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370211	37	Objects/weapons/t/em014_we_t/em014_we_t_z.chr	Objects/weapons/t/em014_we_t/em014_we_t_y.chr	0	0,0,0	Objects/weapons/t/em014_u01_we_t/em014_u01_we_t.mtl			Objects/weapons/t/em014_u01_we_t/em014_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380211	38	Objects/weapons/f/em014_we_f/em014_we_f.chr		0	0,0,0	Objects/weapons/f/em014_u01_we_f/em014_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390211	39	Objects/weapons/u/em014_we_u/em014_we_u_z.chr	Objects/weapons/u/em014_we_u/em014_we_u_y.chr	0	0,0,0	Objects/weapons/u/em014_u01_we_u/em014_u01_we_u.mtl			Objects/weapons/u/em014_u01_we_u/em014_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400211	40	Objects/weapons/g/em014_we_g/em014_we_g_z.chr	Objects/weapons/g/em014_we_g/em014_we_g_y.chr	0	0,0,0	Objects/weapons/g/em014_u01_we_g/em014_u01_we_g.mtl			Objects/weapons/g/em014_u01_we_g/em014_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
420211	42	Objects/weapons/x/em014_we_x/em014_we_x.chr		0	0,0,0	Objects/weapons/x/em014_u01_we_x/em014_u01_we_x.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310212	31	Objects/weapons/d/em015_we_d/em015_we_d.chr		0	0,0,0	Objects/weapons/d/em015_u01_we_d/em015_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320212	32	Objects/weapons/c/em015_we_c/em015_we_c.chr		0	0,0,0	Objects/weapons/c/em015_u01_we_c/em015_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330212	33	Objects/weapons/q/em015_we_q/em015_we_q_z.chr	Objects/weapons/q/em015_we_q/em015_we_q_y.chr	0	0,0,0	Objects/weapons/q/em015_u01_we_q/em015_u01_we_q.mtl			Objects/weapons/q/em015_u01_we_q/em015_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340212	34	Objects/weapons/p/em015_we_p/em015_we_p_z.chr	Objects/weapons/p/em015_we_p/em015_we_p_y.chr	0	0,0,0	Objects/weapons/p/em015_u01_we_p/em015_u01_we_p.mtl			Objects/weapons/p/em015_u01_we_p/em015_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350212	35	Objects/weapons/n/em015_we_n/em015_we_n.chr		0	0,0,0	Objects/weapons/n/em015_u01_we_n/em015_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360212	36	Objects/weapons/s/em015_we_s/em015_we_s_z.chr	Objects/weapons/s/em015_we_s/em015_we_s_y.chr	0	0,0,0	Objects/weapons/s/em015_u01_we_s/em015_u01_we_s.mtl			Objects/weapons/s/em015_u01_we_s/em015_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370212	37	Objects/weapons/t/em015_we_t/em015_we_t_z.chr	Objects/weapons/t/em015_we_t/em015_we_t_y.chr	0	0,0,0	Objects/weapons/t/em015_u01_we_t/em015_u01_we_t.mtl			Objects/weapons/t/em015_u01_we_t/em015_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380212	38	Objects/weapons/f/em015_we_f/em015_we_f.chr		0	0,0,0	Objects/weapons/f/em015_u01_we_f/em015_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390212	39	Objects/weapons/u/em015_we_u/em015_we_u_z.chr	Objects/weapons/u/em015_we_u/em015_we_u_y.chr	0	0,0,0	Objects/weapons/u/em015_u01_we_u/em015_u01_we_u.mtl			Objects/weapons/u/em015_u01_we_u/em015_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400212	40	Objects/weapons/g/em015_we_g/em015_we_g_z.chr	Objects/weapons/g/em015_we_g/em015_we_g_y.chr	0	0,0,0	Objects/weapons/g/em015_u01_we_g/em015_u01_we_g.mtl			Objects/weapons/g/em015_u01_we_g/em015_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310213	31	Objects/weapons/d/em021_we_d/em021_we_d.chr		0	0,0,0	Objects/weapons/d/em021_u01_we_d/em021_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320213	32	Objects/weapons/c/em021_we_c/em021_we_c.chr		0	0,0,0	Objects/weapons/c/em021_u01_we_c/em021_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330213	33	Objects/weapons/q/em021_we_q/em021_we_q_z.chr	Objects/weapons/q/em021_we_q/em021_we_q_y.chr	0	0,0,0	Objects/weapons/q/em021_u01_we_q/em021_u01_we_q.mtl			Objects/weapons/q/em021_u01_we_q/em021_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340213	34	Objects/weapons/p/em021_we_p/em021_we_p_z.chr	Objects/weapons/p/em021_we_p/em021_we_p_y.chr	0	0,0,0	Objects/weapons/p/em021_u01_we_p/em021_u01_we_p.mtl			Objects/weapons/p/em021_u01_we_p/em021_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350213	35	Objects/weapons/n/em021_we_n/em021_we_n.chr		0	0,0,0	Objects/weapons/n/em021_u01_we_n/em021_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360213	36	Objects/weapons/s/em021_we_s/em021_we_s_z.chr	Objects/weapons/s/em021_we_s/em021_we_s_y.chr	0	0,0,0	Objects/weapons/s/em021_u01_we_s/em021_u01_we_s.mtl			Objects/weapons/s/em021_u01_we_s/em021_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370213	37	Objects/weapons/t/em021_we_t/em021_we_t_z.chr	Objects/weapons/t/em021_we_t/em021_we_t_y.chr	0	0,0,0	Objects/weapons/t/em021_u01_we_t/em021_u01_we_t.mtl			Objects/weapons/t/em021_u01_we_t/em021_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380213	38	Objects/weapons/f/em021_we_f/em021_we_f.chr		0	0,0,0	Objects/weapons/f/em021_u01_we_f/em021_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390213	39	Objects/weapons/u/em021_we_u/em021_we_u_z.chr	Objects/weapons/u/em021_we_u/em021_we_u_y.chr	0	0,0,0	Objects/weapons/u/em021_u01_we_u/em021_u01_we_u.mtl			Objects/weapons/u/em021_u01_we_u/em021_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400213	40	Objects/weapons/g/em021_we_g/em021_we_g_z.chr	Objects/weapons/g/em021_we_g/em021_we_g_y.chr	0	0,0,0	Objects/weapons/g/em021_u01_we_g/em021_u01_we_g.mtl			Objects/weapons/g/em021_u01_we_g/em021_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310214	31	Objects/weapons/d/em024_we_d/em024_we_d.chr		0	0,0,0	Objects/weapons/d/em024_u01_we_d/em024_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320214	32	Objects/weapons/c/em024_we_c/em024_we_c.chr		0	0,0,0	Objects/weapons/c/em024_u01_we_c/em024_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330214	33	Objects/weapons/q/em024_we_q/em024_we_q_z.chr	Objects/weapons/q/em024_we_q/em024_we_q_y.chr	0	0,0,0	Objects/weapons/q/em024_u01_we_q/em024_u01_we_q.mtl			Objects/weapons/q/em024_u01_we_q/em024_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340214	34	Objects/weapons/p/em024_we_p/em024_we_p_z.chr	Objects/weapons/p/em024_we_p/em024_we_p_y.chr	0	0,0,0	Objects/weapons/p/em024_u01_we_p/em024_u01_we_p.mtl			Objects/weapons/p/em024_u01_we_p/em024_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350214	35	Objects/weapons/n/em024_we_n/em024_we_n.chr		0	0,0,0	Objects/weapons/n/em024_u01_we_n/em024_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360214	36	Objects/weapons/s/em024_we_s/em024_we_s_z.chr	Objects/weapons/s/em024_we_s/em024_we_s_y.chr	0	0,0,0	Objects/weapons/s/em024_u01_we_s/em024_u01_we_s.mtl			Objects/weapons/s/em024_u01_we_s/em024_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370214	37	Objects/weapons/t/em024_we_t/em024_we_t_z.chr	Objects/weapons/t/em024_we_t/em024_we_t_y.chr	0	0,0,0	Objects/weapons/t/em024_u01_we_t/em024_u01_we_t.mtl			Objects/weapons/t/em024_u01_we_t/em024_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380214	38	Objects/weapons/f/em024_we_f/em024_we_f.chr		0	0,0,0	Objects/weapons/f/em024_u01_we_f/em024_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390214	39	Objects/weapons/u/em024_we_u/em024_we_u_z.chr	Objects/weapons/u/em024_we_u/em024_we_u_y.chr	0	0,0,0	Objects/weapons/u/em024_u01_we_u/em024_u01_we_u.mtl			Objects/weapons/u/em024_u01_we_u/em024_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400214	40	Objects/weapons/g/em024_we_g/em024_we_g_z.chr	Objects/weapons/g/em024_we_g/em024_we_g_y.chr	0	0,0,0	Objects/weapons/g/em024_u01_we_g/em024_u01_we_g.mtl			Objects/weapons/g/em024_u01_we_g/em024_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310215	31	Objects/weapons/d/em026_we_d/em026_we_d.chr		0	0,0,0	Objects/weapons/d/em026_u01_we_d/em026_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320215	32	Objects/weapons/c/em026_we_c/em026_we_c.chr		0	0,0,0	Objects/weapons/c/em026_u01_we_c/em026_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330215	33	Objects/weapons/q/em026_we_q/em026_we_q_z.chr	Objects/weapons/q/em026_we_q/em026_we_q_y.chr	0	0,0,0	Objects/weapons/q/em026_u01_we_q/em026_u01_we_q.mtl			Objects/weapons/q/em026_u01_we_q/em026_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340215	34	Objects/weapons/p/em026_we_p/em026_we_p_z.chr	Objects/weapons/p/em026_we_p/em026_we_p_y.chr	0	0,0,0	Objects/weapons/p/em026_u01_we_p/em026_u01_we_p.mtl			Objects/weapons/p/em026_u01_we_p/em026_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350215	35	Objects/weapons/n/em026_we_n/em026_we_n.chr		0	0,0,0	Objects/weapons/n/em026_u01_we_n/em026_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360215	36	Objects/weapons/s/em026_we_s/em026_we_s_z.chr	Objects/weapons/s/em026_we_s/em026_we_s_y.chr	0	0,0,0	Objects/weapons/s/em026_u01_we_s/em026_u01_we_s.mtl			Objects/weapons/s/em026_u01_we_s/em026_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370215	37	Objects/weapons/t/em026_we_t/em026_we_t_z.chr	Objects/weapons/t/em026_we_t/em026_we_t_y.chr	0	0,0,0	Objects/weapons/t/em026_u01_we_t/em026_u01_we_t.mtl			Objects/weapons/t/em026_u01_we_t/em026_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380215	38	Objects/weapons/f/em026_we_f/em026_we_f.chr		0	0,0,0	Objects/weapons/f/em026_u01_we_f/em026_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390215	39	Objects/weapons/u/em026_we_u/em026_we_u_z.chr	Objects/weapons/u/em026_we_u/em026_we_u_y.chr	0	0,0,0	Objects/weapons/u/em026_u01_we_u/em026_u01_we_u.mtl			Objects/weapons/u/em026_u01_we_u/em026_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400215	40	Objects/weapons/g/em026_we_g/em026_we_g_z.chr	Objects/weapons/g/em026_we_g/em026_we_g_y.chr	0	0,0,0	Objects/weapons/g/em026_u01_we_g/em026_u01_we_g.mtl			Objects/weapons/g/em026_u01_we_g/em026_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
420215	42	Objects/weapons/x/em026_we_x/em026_we_x.chr		0	0,0,0	Objects/weapons/x/em026_u01_we_x/em026_u01_we_x.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310216	31	Objects/weapons/d/em025_we_d/em025_we_d.chr		0	0,0,0	Objects/weapons/d/em025_u01_we_d/em025_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320216	32	Objects/weapons/c/em025_we_c/em025_we_c.chr		0	0,0,0	Objects/weapons/c/em025_u01_we_c/em025_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330216	33	Objects/weapons/q/em021_we_q/em021_we_q_z.chr	Objects/weapons/q/em021_we_q/em021_we_q_y.chr	0	0,0,0	Objects/weapons/q/em025_u01_we_q/em025_u01_we_q.mtl			Objects/weapons/q/em025_u01_we_q/em025_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340216	34	Objects/weapons/p/em025_we_p/em025_we_p_z.chr	Objects/weapons/p/em025_we_p/em025_we_p_y.chr	0	0,0,0	Objects/weapons/p/em025_u01_we_p/em025_u01_we_p.mtl			Objects/weapons/p/em025_u01_we_p/em025_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350216	35	Objects/weapons/n/em021_we_n/em021_we_n.chr		0	0,0,0	Objects/weapons/n/em025_u01_we_n/em025_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360216	36	Objects/weapons/s/em025_we_s/em025_we_s_z.chr	Objects/weapons/s/em025_we_s/em025_we_s_y.chr	0	0,0,0	Objects/weapons/s/em025_u01_we_s/em025_u01_we_s.mtl			Objects/weapons/s/em025_u01_we_s/em025_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370216	37	Objects/weapons/t/em025_we_t/em025_we_t_z.chr	Objects/weapons/t/em025_we_t/em025_we_t_y.chr	0	0,0,0	Objects/weapons/t/em025_u01_we_t/em025_u01_we_t.mtl			Objects/weapons/t/em025_u01_we_t/em025_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380216	38	Objects/weapons/f/em025_we_f/em025_we_f.chr		0	0,0,0	Objects/weapons/f/em025_u01_we_f/em025_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390216	39	Objects/weapons/u/em021_we_u/em021_we_u_z.chr	Objects/weapons/u/em021_we_u/em021_we_u_y.chr	0	0,0,0	Objects/weapons/u/em025_u01_we_u/em025_u01_we_u.mtl			Objects/weapons/u/em025_u01_we_u/em025_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400216	40	objects/weapons/g/em021_we_g/em021_we_g_z.chr	objects/weapons/g/em021_we_g/em021_we_g_y.chr	0	0,0,0	Objects/weapons/g/em025_u01_we_g/em025_u01_we_g.mtl			Objects/weapons/g/em025_u01_we_g/em025_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310217	31	Objects/weapons/d/em028_we_d/em028_we_d.chr		0	0,0,0	Objects/weapons/d/em028_u01_we_d/em028_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320217	32	Objects/weapons/c/em028_we_c/em028_we_c.chr		0	0,0,0	Objects/weapons/c/em028_u01_we_c/em028_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330217	33	Objects/weapons/q/em028_we_q/em028_we_q_z.chr	Objects/weapons/q/em028_we_q/em028_we_q_y.chr	0	0,0,0	Objects/weapons/q/em028_u01_we_q/em028_u01_we_q.mtl			Objects/weapons/q/em028_u01_we_q/em028_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340217	34	Objects/weapons/p/em028_we_p/em028_we_p_z.chr	Objects/weapons/p/em028_we_p/em028_we_p_y.chr	0	0,0,0	Objects/weapons/p/em028_u01_we_p/em028_u01_we_p.mtl			Objects/weapons/p/em028_u01_we_p/em028_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350217	35	Objects/weapons/n/em028_we_n/em028_we_n.chr		0	0,0,0	Objects/weapons/n/em028_u01_we_n/em028_u01_we_n.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360217	36	Objects/weapons/s/em028_we_s/em028_we_s_z.chr	Objects/weapons/s/em028_we_s/em028_we_s_y.chr	0	0,0,0	Objects/weapons/s/em028_u01_we_s/em028_u01_we_s.mtl			Objects/weapons/s/em028_u01_we_s/em028_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370217	37	Objects/weapons/t/em028_we_t/em028_we_t_z.chr	Objects/weapons/t/em028_we_t/em028_we_t_y.chr	0	0,0,0	Objects/weapons/t/em028_u01_we_t/em028_u01_we_t.mtl			Objects/weapons/t/em028_u01_we_t/em028_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380217	38	Objects/weapons/f/em028_we_f/em028_we_f.chr		0	0,0,0	Objects/weapons/f/em028_u01_we_f/em028_u01_we_f.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390217	39	Objects/weapons/u/em028_we_u/em028_we_u_z.chr	Objects/weapons/u/em028_we_u/em028_we_u_y.chr	0	0,0,0	Objects/weapons/u/em028_u01_we_u/em028_u01_we_u.mtl			Objects/weapons/u/em028_u01_we_u/em028_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400217	40	Objects/weapons/g/em028_we_g/em028_we_g_z.chr	Objects/weapons/g/em028_we_g/em028_we_g_y.chr	0	0,0,0	Objects/weapons/g/em028_u01_we_g/em028_u01_we_g.mtl			Objects/weapons/g/em028_u01_we_g/em028_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310218	31	Objects/weapons/d/em029_we_d/em029_we_d.chr		0	0,0,0	Objects/weapons/d/em029_u01_we_d/em029_u01_we_d.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320218	32	Objects/weapons/c/em029_we_c/em029_we_c.chr		0	0,0,0	Objects/weapons/c/em029_u01_we_c/em029_u01_we_c.mtl			0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
