#TSV
#============Begin of sheet============
@Sheet=开箱子
开包物品ID	开包物品名称	消耗材料	开包时间	道具添加模式	随机物品组Min	随机物品组Max	绑定类型	重复选择物品组	物品组ID	相对概率	随机物品次数Min	随机物品次数Max
902	连续登录礼包3	0	1000		0	0	2	0	901	0	0	0
902	连续登录礼包3	0	1000		0	0	2	0	908	0	0	0
903	连续登录礼包4	0	1000		0	0	2	0	902	0	0	0
903	连续登录礼包4	0	1000		0	0	2	0	901	0	0	0
903	连续登录礼包4	0	1000		0	0	2	0	909	0	0	0
904	连续登录礼包5	0	1000		0	0	2	0	902	0	0	0
904	连续登录礼包5	0	1000		0	0	2	0	854	0	0	0
904	连续登录礼包5	0	1000		0	0	2	0	901	0	0	0
904	连续登录礼包5	0	1000		0	0	2	0	910	0	0	0
905	3测连续登录礼包1	0	1000		0	0	2	0	1500	0	0	0
905	3测连续登录礼包1	0	1000		0	0	2	0	1501	0	0	0
905	3测连续登录礼包1	0	1000		0	0	2	0	1502	0	0	0
906	3测连续登录礼包2	0	1000		0	0	2	0	1531	0	0	0
906	3测连续登录礼包2	0	1000		0	0	2	0	1532	0	0	0
906	3测连续登录礼包2	0	1000		0	0	2	0	1533	0	0	0
907	3测连续登录礼包3	0	1000		0	0	2	0	1561	0	0	0
907	3测连续登录礼包3	0	1000		0	0	2	0	1562	0	0	0
907	3测连续登录礼包3	0	1000		0	0	2	0	1563	0	0	0
908	3测连续登录礼包4	0	1000		0	0	2	0	1591	0	0	0
908	3测连续登录礼包4	0	1000		0	0	2	0	1592	0	0	0
908	3测连续登录礼包4	0	1000		0	0	2	0	1593	0	0	0
908	3测连续登录礼包4	0	1000		0	0	2	0	1594	0	0	0
909	3测连续登录礼包5	0	1000		0	0	2	0	1621	0	0	0
909	3测连续登录礼包5	0	1000		0	0	2	0	1622	0	0	0
909	3测连续登录礼包5	0	1000		0	0	2	0	1623	0	0	0
909	3测连续登录礼包5	0	1000		0	0	2	0	1624	0	0	0
909	3测连续登录礼包5	0	1000		0	0	2	0	1625	0	0	0
910	3测连续登录礼包1	0	1000		0	0	2	0	1511	0	0	0
910	3测连续登录礼包1	0	1000		0	0	2	0	1512	0	0	0
910	3测连续登录礼包1	0	1000		0	0	2	0	1513	0	0	0
911	3测连续登录礼包2	0	1000		0	0	2	0	1541	0	0	0
911	3测连续登录礼包2	0	1000		0	0	2	0	1542	0	0	0
911	3测连续登录礼包2	0	1000		0	0	2	0	1543	0	0	0
912	3测连续登录礼包3	0	1000		0	0	2	0	1571	0	0	0
912	3测连续登录礼包3	0	1000		0	0	2	0	1572	0	0	0
912	3测连续登录礼包3	0	1000		0	0	2	0	1573	0	0	0
913	3测连续登录礼包4	0	1000		0	0	2	0	1601	0	0	0
913	3测连续登录礼包4	0	1000		0	0	2	0	1602	0	0	0
913	3测连续登录礼包4	0	1000		0	0	2	0	1603	0	0	0
913	3测连续登录礼包4	0	1000		0	0	2	0	1604	0	0	0
914	3测连续登录礼包5	0	1000		0	0	2	0	1631	0	0	0
914	3测连续登录礼包5	0	1000		0	0	2	0	1632	0	0	0
914	3测连续登录礼包5	0	1000		0	0	2	0	1633	0	0	0
914	3测连续登录礼包5	0	1000		0	0	2	0	1634	0	0	0
914	3测连续登录礼包5	0	1000		0	0	2	0	1635	0	0	0
915	3测连续登录礼包1	0	1000		0	0	2	0	1521	0	0	0
915	3测连续登录礼包1	0	1000		0	0	2	0	1522	0	0	0
915	3测连续登录礼包1	0	1000		0	0	2	0	1523	0	0	0
916	3测连续登录礼包2	0	1000		0	0	2	0	1551	0	0	0
916	3测连续登录礼包2	0	1000		0	0	2	0	1552	0	0	0
916	3测连续登录礼包2	0	1000		0	0	2	0	1553	0	0	0
917	3测连续登录礼包3	0	1000		0	0	2	0	1581	0	0	0
917	3测连续登录礼包3	0	1000		0	0	2	0	1582	0	0	0
917	3测连续登录礼包3	0	1000		0	0	2	0	1583	0	0	0
918	3测连续登录礼包4	0	1000		0	0	2	0	1611	0	0	0
918	3测连续登录礼包4	0	1000		0	0	2	0	1612	0	0	0
918	3测连续登录礼包4	0	1000		0	0	2	0	1613	0	0	0
918	3测连续登录礼包4	0	1000		0	0	2	0	1614	0	0	0
919	3测连续登录礼包5	0	1000		0	0	2	0	1641	0	0	0
919	3测连续登录礼包5	0	1000		0	0	2	0	1642	0	0	0
919	3测连续登录礼包5	0	1000		0	0	2	0	1643	0	0	0
919	3测连续登录礼包5	0	1000		0	0	2	0	1644	0	0	0
919	3测连续登录礼包5	0	1000		0	0	2	0	1645	0	0	0
920	内一升级礼包【Lv5】	0	1000		0	0	2	0	2230	0	0	0
920	内一升级礼包【Lv5】	0	1000		0	0	2	0	2231	0	0	0
920	内一升级礼包【Lv5】	0	1000		0	0	2	0	2232	0	0	0
920	内一升级礼包【Lv5】	0	1000		0	0	2	0	2233	0	0	0
920	内一升级礼包【Lv5】	0	1000		0	0	2	0	2234	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2240	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2241	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2242	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2243	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2244	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2245	0	0	0
921	内一升级礼包【Lv10】	0	1000		0	0	2	0	2246	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2250	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2251	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2252	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2253	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2254	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2255	0	0	0
922	内一升级礼包【Lv15】	0	1000		0	0	2	0	2256	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2260	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2261	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2262	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2263	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2264	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2265	0	0	0
923	内一升级礼包【Lv20】	0	1000		0	0	2	0	2266	0	0	0
924	内一升级礼包【Lv25】	0	1000		0	0	2	0	2270	0	0	0
924	内一升级礼包【Lv25】	0	1000		0	0	2	0	2271	0	0	0
924	内一升级礼包【Lv25】	0	1000		0	0	2	0	2272	0	0	0
924	内一升级礼包【Lv25】	0	1000		0	0	2	0	2273	0	0	0
924	内一升级礼包【Lv25】	0	1000		0	0	2	0	2274	0	0	0
924	内一升级礼包【Lv25】	0	1000		0	0	2	0	2275	0	0	0
925	内一升级礼包【Lv30】	0	1000		0	0	2	0	2280	0	0	0
925	内一升级礼包【Lv30】	0	1000		0	0	2	0	2281	0	0	0
925	内一升级礼包【Lv30】	0	1000		0	0	2	0	2282	0	0	0
925	内一升级礼包【Lv30】	0	1000		0	0	2	0	2283	0	0	0
925	内一升级礼包【Lv30】	0	1000		0	0	2	0	2284	0	0	0
925	内一升级礼包【Lv30】	0	1000		0	0	2	0	2285	0	0	0
926	内一升级礼包【Lv35】	0	1000		0	0	2	0	2290	0	0	0
926	内一升级礼包【Lv35】	0	1000		0	0	2	0	2291	0	0	0
926	内一升级礼包【Lv35】	0	1000		0	0	2	0	2292	0	0	0
926	内一升级礼包【Lv35】	0	1000		0	0	2	0	2293	0	0	0
926	内一升级礼包【Lv35】	0	1000		0	0	2	0	2294	0	0	0
926	内一升级礼包【Lv35】	0	1000		0	0	2	0	2295	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2300	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2301	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2302	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2303	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2304	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2305	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2306	0	0	0
927	内一升级礼包【Lv40】	0	1000		0	0	2	0	2307	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2310	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2311	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2312	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2313	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2314	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2315	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2316	0	0	0
928	内一升级礼包【Lv45】	0	1000		0	0	2	0	2317	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2320	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2321	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2322	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2323	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2324	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2325	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2326	0	0	0
929	内一升级礼包【Lv50】	0	1000		0	0	2	0	2327	0	0	0
930	内一升级礼包【Lv55】	0	1000		0	0	2	0	2330	0	0	0
930	内一升级礼包【Lv55】	0	1000		0	0	2	0	2331	0	0	0
930	内一升级礼包【Lv55】	0	1000		0	0	2	0	2332	0	0	0
930	内一升级礼包【Lv55】	0	1000		0	0	2	0	2333	0	0	0
930	内一升级礼包【Lv55】	0	1000		0	0	2	0	2334	0	0	0
931	不删档连续登录礼包1	0	1000		0	0	2	0	1760	0	0	0
931	不删档连续登录礼包1	0	1000		0	0	2	0	1761	0	0	0
931	不删档连续登录礼包1	0	1000		0	0	2	0	1762	0	0	0
932	不删档连续登录礼包2	0	1000		0	0	2	0	1770	0	0	0
932	不删档连续登录礼包2	0	1000		0	0	2	0	1771	0	0	0
932	不删档连续登录礼包2	0	1000		0	0	2	0	1772	0	0	0
933	不删档连续登录礼包3	0	1000		0	0	2	0	1780	0	0	0
933	不删档连续登录礼包3	0	1000		0	0	2	0	1781	0	0	0
933	不删档连续登录礼包3	0	1000		0	0	2	0	1782	0	0	0
934	不删档连续登录礼包4	0	1000		0	0	2	0	1800	0	0	0
934	不删档连续登录礼包4	0	1000		0	0	2	0	1801	0	0	0
934	不删档连续登录礼包4	0	1000		0	0	2	0	1802	0	0	0
935	不删档连续登录礼包5	0	1000		0	0	2	0	1810	0	0	0
935	不删档连续登录礼包5	0	1000		0	0	2	0	1811	0	0	0
935	不删档连续登录礼包5	0	1000		0	0	2	0	1812	0	0	0
935	不删档连续登录礼包5	0	1000		0	0	2	0	1813	0	0	0
936	不删档连续登录礼包1	0	1000		0	0	2	0	1763	0	0	0
936	不删档连续登录礼包1	0	1000		0	0	2	0	1764	0	0	0
936	不删档连续登录礼包1	0	1000		0	0	2	0	1765	0	0	0
937	不删档连续登录礼包2	0	1000		0	0	2	0	1773	0	0	0
937	不删档连续登录礼包2	0	1000		0	0	2	0	1774	0	0	0
937	不删档连续登录礼包2	0	1000		0	0	2	0	1775	0	0	0
938	不删档连续登录礼包3	0	1000		0	0	2	0	1783	0	0	0
938	不删档连续登录礼包3	0	1000		0	0	2	0	1784	0	0	0
938	不删档连续登录礼包3	0	1000		0	0	2	0	1785	0	0	0
939	不删档连续登录礼包4	0	1000		0	0	2	0	1803	0	0	0
939	不删档连续登录礼包4	0	1000		0	0	2	0	1804	0	0	0
939	不删档连续登录礼包4	0	1000		0	0	2	0	1805	0	0	0
940	不删档连续登录礼包5	0	1000		0	0	2	0	1813	0	0	0
940	不删档连续登录礼包5	0	1000		0	0	2	0	1814	0	0	0
940	不删档连续登录礼包5	0	1000		0	0	2	0	1815	0	0	0
940	不删档连续登录礼包5	0	1000		0	0	2	0	1816	0	0	0
941	登录礼包【壹】	0	1000		0	0	2	0	3268	0	0	0
941	登录礼包【壹】	0	1000		0	0	2	0	3270	0	0	0
941	登录礼包【壹】	0	1000		0	0	2	0	3271	0	0	0
942	登录礼包【贰】	0	1000		0	0	2	0	3272	0	0	0
942	登录礼包【贰】	0	1000		0	0	2	0	3274	0	0	0
942	登录礼包【贰】	0	1000		0	0	2	0	3275	0	0	0
943	登录礼包【叁】	0	1000		0	0	2	0	3276	0	0	0
943	登录礼包【叁】	0	1000		0	0	2	0	3278	0	0	0
943	登录礼包【叁】	0	1000		0	0	2	0	3279	0	0	0
944	登录礼包【肆】	0	1000		0	0	2	0	3280	0	0	0
944	登录礼包【肆】	0	1000		0	0	2	0	3282	0	0	0
944	登录礼包【肆】	0	1000		0	0	2	0	3283	0	0	0
945	登录礼包【伍】	0	1000		0	0	2	0	3284	0	0	0
945	登录礼包【伍】	0	1000		0	0	2	0	3285	0	0	0
945	登录礼包【伍】	0	1000		0	0	2	0	3286	0	0	0
945	登录礼包【伍】	0	1000		0	0	2	0	3287	0	0	0
946	不删档在线时长1 LV10	0	1000		0	0	2	0	1830	0	0	0
946	不删档在线时长1 LV10	0	1000		0	0	2	0	1835	0	0	0
946	不删档在线时长1 LV10	0	1000		0	0	2	0	1836	0	0	0
947	不删档在线时长1 LV25	0	1000		0	0	2	0	1831	0	0	0
947	不删档在线时长1 LV25	0	1000		0	0	2	0	1835	0	0	0
947	不删档在线时长1 LV25	0	1000		0	0	2	0	1836	0	0	0
947	不删档在线时长1 LV25	0	1000		0	0	2	0	16358	0	0	0
948	不删档在线时长1 LV35	0	1000		0	0	2	0	1832	0	0	0
948	不删档在线时长1 LV35	0	1000		0	0	2	0	1835	0	0	0
949	不删档在线时长1 LV45	0	1000		0	0	2	0	1833	0	0	0
949	不删档在线时长1 LV45	0	1000		0	0	2	0	1835	0	0	0
950	不删档在线时长1 LV55	0	1000		0	0	2	0	1834	0	0	0
950	不删档在线时长1 LV55	0	1000		0	0	2	0	1835	0	0	0
951	不删档在线时长2	0	1000		0	0	2	0	1840	0	0	0
951	不删档在线时长2	0	1000		0	0	2	0	1841	0	0	0
951	不删档在线时长2	0	1000		0	0	2	0	1836	0	0	0
951	不删档在线时长2	0	1000		0	0	2	0	16358	0	0	0
952	不删档在线时长3	0	1000		0	0	2	0	1850	0	0	0
952	不删档在线时长3	0	1000		0	0	2	0	1851	0	0	0
952	不删档在线时长3	0	1000		0	0	2	0	1852	0	0	0
952	不删档在线时长3	0	1000		0	0	2	0	1836	0	0	0
952	不删档在线时长3	0	1000		0	0	2	0	16358	0	0	0
953	不删档在线时长4	0	1000		0	0	2	0	1860	0	0	0
953	不删档在线时长4	0	1000		0	0	2	0	1861	0	0	0
953	不删档在线时长4	0	1000		0	0	2	0	1836	0	0	0
953	不删档在线时长4	0	1000		0	0	2	0	16358	0	0	0
954	不删档在线时长5	0	1000		0	0	2	0	3265	0	0	0
954	不删档在线时长5	0	1000		0	0	2	0	3266	0	0	0
954	不删档在线时长5	0	1000		0	0	2	0	3267	0	0	0
954	不删档在线时长5	0	1000		0	0	2	0	16358	0	0	0
955	劳动节礼包	0	1000		0	0	2	0	1880	0	0	0
955	劳动节礼包	0	1000		0	0	2	0	1881	0	0	0
955	劳动节礼包	0	1000		0	0	2	0	1882	0	0	0
955	劳动节礼包	0	1000		0	0	2	0	1883	0	0	0
956	商城免费礼包	0	1000		0	0	2	0	1884	0	0	0
956	商城免费礼包	0	1000		0	0	2	0	1885	0	0	0
957	登录送武器玉礼包	0	1000		0	0	2	0	1886	0	0	0
958	周末在线送礼1小时	0	1000		0	0	2	0	1890	0	0	0
958	周末在线送礼1小时	0	1000		0	0	2	0	1891	0	0	0
959	周末在线送礼2小时	0	1000		0	0	2	0	1900	0	0	0
959	周末在线送礼2小时	0	1000		0	0	2	0	1901	0	0	0
960	周末在线送礼3小时	0	1000		0	0	2	0	1910	0	0	0
960	周末在线送礼3小时	0	1000		0	0	2	0	1911	0	0	0
960	周末在线送礼3小时	0	1000		0	0	2	0	1912	0	0	0
961	疾风狩猎参与奖	0	1000		0	0	2	0	1920	0	0	0
961	疾风狩猎参与奖	0	1000		0	0	2	0	1921	0	0	0
961	疾风狩猎参与奖	0	1000		0	0	2	0	1922	0	0	0
962	疾风狩猎疾风奖	0	1000		0	0	2	0	1930	0	0	0
962	疾风狩猎疾风奖	0	1000		0	0	2	0	1931	0	0	0
962	疾风狩猎疾风奖	0	1000		0	0	2	0	1932	0	0	0
963	疾风狩猎大师奖	0	1000		0	0	2	0	1940	0	0	0
963	疾风狩猎大师奖	0	1000		0	0	2	0	1941	0	0	0
963	疾风狩猎大师奖	0	1000		0	0	2	0	1942	0	0	0
964	碎片兑换礼包	0	1000		0	0	3	0	1949	0	0	0
964	碎片兑换礼包	0	1000		0	0	3	0	1950	0	0	0
964	碎片兑换礼包	0	1000		0	0	3	0	1951	0	0	0
965	新手经验礼包1	0	1000		0	0	2	0	1952	0	0	0
966	新手经验礼包2	0	1000		0	0	2	0	1953	0	0	0
967	签到1天	0	1000		0	0	2	0	1960	0	0	0
967	签到1天	0	1000		0	0	2	0	1961	0	0	0
967	签到1天	0	1000		0	0	2	0	1962	0	0	0
968	签到3天	0	1000		0	0	2	0	1970	0	0	0
968	签到3天	0	1000		0	0	2	0	1971	0	0	0
968	签到3天	0	1000		0	0	2	0	1972	0	0	0
968	签到3天	0	1000		0	0	2	0	1973	0	0	0
969	签到7天	0	1000		0	0	2	0	1980	0	0	0
969	签到7天	0	1000		0	0	2	0	1981	0	0	0
969	签到7天	0	1000		0	0	2	0	1982	0	0	0
969	签到7天	0	1000		0	0	2	0	1983	0	0	0
970	签到14天	0	1000		0	0	2	0	1990	0	0	0
970	签到14天	0	1000		0	0	2	0	1991	0	0	0
970	签到14天	0	1000		0	0	2	0	1992	0	0	0
970	签到14天	0	1000		0	0	2	0	1993	0	0	0
971	签到20天	0	1000		0	0	2	0	2000	0	0	0
971	签到20天	0	1000		0	0	2	0	2001	0	0	0
971	签到20天	0	1000		0	0	2	0	2002	0	0	0
971	签到20天	0	1000		0	0	2	0	2003	0	0	0
972	NB4宝箱	0	1000		0	0	2	0	2010	0	0	0
973	内测结尾登录宝箱	0	1000		0	0	2	0	2015	0	0	0
973	内测结尾登录宝箱	0	1000		0	0	2	0	2016	0	0	0
974	会员礼包	0	1000		0	0	2	0	2020	0	0	0
974	会员礼包	0	1000		0	0	2	0	2021	0	0	0
974	会员礼包	0	1000		0	0	2	0	2022	0	0	0
974	会员礼包	0	1000		0	0	2	0	2023	0	0	0
974	会员礼包	0	1000		0	0	2	0	2024	0	0	0
974	会员礼包	0	1000		0	0	2	0	2025	0	0	0
975	蓝钻礼包	0	1000		0	0	2	0	2030	0	0	0
975	蓝钻礼包	0	1000		0	0	2	0	2031	0	0	0
975	蓝钻礼包	0	1000		0	0	2	0	2032	0	0	0
975	蓝钻礼包	0	1000		0	0	2	0	2033	0	0	0
975	蓝钻礼包	0	1000		0	0	2	0	2034	0	0	0
975	蓝钻礼包	0	1000		0	0	2	0	2035	0	0	0
976	粉尘礼包	0	1000		0	0	2	0	2100	0	0	0
977	腾讯文学专享礼包	0	1000		0	0	2	0	2183	0	0	0
977	腾讯文学专享礼包	0	1000		0	0	2	0	2184	0	0	0
977	腾讯文学专享礼包	0	1000		0	0	2	0	2185	0	0	0
977	腾讯文学专享礼包	0	1000		0	0	2	0	2186	0	0	0
978	启程包	0	1000		0	0	2	0	2335	0	0	0
979	斗志包	0	1000		0	0	2	0	2336	0	0	0
980	燃魂包	0	1000		0	0	2	0	2337	0	0	0
980	燃魂包	0	1000		0	0	2	0	2338	0	0	0
981	霸狩包	0	1000		0	0	2	0	2339	0	0	0
981	霸狩包	0	1000		0	0	2	0	2340	0	0	0
981	霸狩包	0	1000		0	0	2	0	2341	0	0	0
982	神临包	0	1000		0	0	2	0	2342	0	0	0
982	神临包	0	1000		0	0	2	0	2343	0	0	0
982	神临包	0	1000		0	0	2	0	2344	0	0	0
999	梅杰波尔坦硬币箱	0	1000		0	0	2	0	999	0	0	0
1000	VIP农场-矿场1	0	1000		0	0	0	1	1000	0	0	0
1001	VIP农场-矿场2	0	1000		0	0	0	1	1001	0	0	0
1002	VIP农场-矿场3	0	1000		0	0	0	1	1002	0	0	0
1003	VIP农场-矿场4	0	1000		0	0	0	1	1003	0	0	0
1004	VIP农场-矿场5	0	1000		0	0	0	1	1004	0	0	0
1005	VIP农场-矿场6	0	1000		0	0	0	1	1005	0	0	0
1006	VIP农场-矿场7	0	1000		0	0	0	1	1006	0	0	0
1007	VIP农场-矿场8	0	1000		0	0	0	1	1007	0	0	0
1008	VIP农场-矿场9	0	1000		0	0	0	1	1008	0	0	0
1010	VIP农场-鱼塘1	0	1000		0	0	0	1	1010	0	0	0
1011	VIP农场-鱼塘2	0	1000		0	0	0	1	1011	0	0	0
1012	VIP农场-鱼塘3	0	1000		0	0	0	1	1012	0	0	0
1013	VIP农场-鱼塘4	0	1000		0	0	0	1	1013	0	0	0
1014	VIP农场-鱼塘5	0	1000		0	0	0	1	1014	0	0	0
1015	VIP农场-鱼塘6	0	1000		0	0	0	1	1015	0	0	0
1016	VIP农场-鱼塘7	0	1000		0	0	0	1	1016	0	0	0
1017	VIP农场-鱼塘8	0	1000		0	0	0	1	1017	0	0	0
1018	VIP农场-鱼塘9	0	1000		0	0	0	1	1018	0	0	0
1020	VIP农场-虫栖地1	0	1000		0	0	0	1	1020	0	0	0
1021	VIP农场-虫栖地2	0	1000		0	0	0	1	1021	0	0	0
1022	VIP农场-虫栖地3	0	1000		0	0	0	1	1022	0	0	0
1023	VIP农场-虫栖地4	0	1000		0	0	0	1	1023	0	0	0
1024	VIP农场-虫栖地5	0	1000		0	0	0	1	1024	0	0	0
1025	VIP农场-虫栖地6	0	1000		0	0	0	1	1025	0	0	0
1026	VIP农场-虫栖地7	0	1000		0	0	0	1	1026	0	0	0
1027	VIP农场-虫栖地8	0	1000		0	0	0	1	1027	0	0	0
1028	VIP农场-虫栖地9	0	1000		0	0	0	1	1028	0	0	0
1029	VIP农场-虫栖地10	0	1000		0	0	0	1	1029	0	0	0
1030	VIP农场-育菇木床1	0	1000		0	0	0	1	1030	0	0	0
1031	VIP农场-育菇木床2	0	1000		0	0	0	1	1031	0	0	0
1032	VIP农场-育菇木床3	0	1000		0	0	0	1	1032	0	0	0
1033	VIP农场-育菇木床4	0	1000		0	0	0	1	1033	0	0	0
1034	VIP农场-育菇木床5	0	1000		0	0	0	1	1034	0	0	0
1035	VIP农场-育菇木床6	0	1000		0	0	0	1	1035	0	0	0
1036	VIP农场-育菇木床7	0	1000		0	0	0	1	1036	0	0	0
1037	VIP农场-育菇木床8	0	1000		0	0	0	1	1037	0	0	0
1038	VIP农场-育菇木床9	0	1000		0	0	0	1	1038	0	0	0
1040	VIP农场-蜂房1	0	1000		0	0	0	1	1040	0	0	0
1041	VIP农场-蜂房2	0	1000		0	0	0	1	1041	0	0	0
1042	VIP农场-蜂房3	0	1000		0	0	0	1	1042	0	0	0
1043	VIP农场-蜂房4	0	1000		0	0	0	1	1043	0	0	0
1044	VIP农场-蜂房5	0	1000		0	0	0	1	1044	0	0	0
1045	VIP农场-蜂房6	0	1000		0	0	0	1	1045	0	0	0
1046	VIP农场-蜂房7	0	1000		0	0	0	1	1046	0	0	0
1047	VIP农场-蜂房8	0	1000		0	0	0	1	1047	0	0	0
1048	VIP农场-蜂房9	0	1000		0	0	0	1	1048	0	0	0
1049	VIP农场-蜂房10	0	1000		0	0	0	1	1049	0	0	0
1050	VIP农场-草药田1	0	1000		0	0	0	1	1050	0	0	0
1051	VIP农场-草药田2	0	1000		0	0	0	1	1051	0	0	0
1052	VIP农场-草药田3	0	1000		0	0	0	1	1052	0	0	0
1053	VIP农场-草药田4	0	1000		0	0	0	1	1053	0	0	0
1054	VIP农场-草药田5	0	1000		0	0	0	1	1054	0	0	0
1055	VIP农场-草药田6	0	1000		0	0	0	1	1055	0	0	0
1056	VIP农场-草药田7	0	1000		0	0	0	1	1056	0	0	0
1057	VIP农场-草药田8	0	1000		0	0	0	1	1057	0	0	0
1058	VIP农场-草药田9	0	1000		0	0	0	1	1058	0	0	0
1100	VIP日礼包	0	1000		0	0	2	0	2040	0	0	0
1100	VIP日礼包	0	1000		0	0	2	0	2041	0	0	0
1100	VIP日礼包	0	1000		0	0	2	0	2042	0	0	0
1100	VIP日礼包	0	1000		0	0	2	0	2043	0	0	0
1100	VIP日礼包	0	1000		0	0	2	0	2044	0	0	0
1100	VIP日礼包	0	1000		0	0	2	0	2045	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2050	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2051	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2052	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2053	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2054	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2055	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2056	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2057	0	0	0
1101	VIP周礼包	0	1000		0	0	2	0	2058	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2060	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2061	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2062	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2063	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2064	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2065	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2066	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2067	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2068	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2069	0	0	0
1102	VIP月礼包	0	1000		0	0	2	0	2070	0	0	0
1103	TGP礼包	0	1000		0	0	2	0	2110	0	0	0
1103	TGP礼包	0	1000		0	0	2	0	2111	0	0	0
1103	TGP礼包	0	1000		0	0	2	0	2112	0	0	0
1103	TGP礼包	0	1000		0	0	2	0	2113	0	0	0
1103	TGP礼包	0	1000		0	0	2	0	2114	0	0	0
1103	TGP礼包	0	1000		0	0	2	0	2115	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2120	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2121	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2122	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2123	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2124	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2125	0	0	0
1104	心悦礼包	0	1000		0	0	2	0	2126	0	0	0
1105	手Q礼包	0	1000		0	0	2	0	2130	0	0	0
1105	手Q礼包	0	1000		0	0	2	0	2131	0	0	0
1105	手Q礼包	0	1000		0	0	2	0	2132	0	0	0
1105	手Q礼包	0	1000		0	0	2	0	2133	0	0	0
1106	三星猎人礼包	0	1000		0	0	2	0	2080	0	0	0
1106	三星猎人礼包	0	1000		0	0	2	0	2081	0	0	0
1106	三星猎人礼包	0	1000		0	0	2	0	2082	0	0	0
1106	三星猎人礼包	0	1000		0	0	2	0	2083	0	0	0
1106	三星猎人礼包	0	1000		0	0	2	0	2084	0	0	0
