#TSV
#============Begin of sheet============
@Sheet=Boss掉落
MonsterID	StrateID	MonsterLvMin	MonsterLvMax	PlayerLootChance	CatLootChance	ItemID	ItemAmountMin	ItemAmountMax	DeleteWhenFull	BuffID	RltvProp	BindType	艾露挖掘绑定类型	权重1	数量1min	数量1max	权重2	数量2min	数量2max	权重3	数量3min	数量3max	权重4	数量4min	数量4max	权重5	数量5min	数量5max
60040	1	0	200	3	1	22581	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60040	1	0	200	3	1	22582	1	1	1	0	12	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60040	1	0	200	3	1	22583	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60040	2	0	200	3	1	15052	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	2	0	200	3	1	15053	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	2	0	200	3	1	15054	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	2	0	200	3	1	15055	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60040	2	0	200	3	1	15056	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60040	3	0	200	3	1	22578	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	3	0	200	3	1	22579	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	3	0	200	3	1	22580	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	3	0	200	3	1	22581	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60040	3	0	200	3	1	22582	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60040	4	0	200	3	1	22578	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	4	0	200	3	1	22579	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	4	0	200	3	1	22580	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60040	4	0	200	3	1	22581	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60040	4	0	200	3	1	22582	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60040	4	80	200	3	1	23197	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60040	4	120	200	3	1	23198	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60040	4	150	200	3	1	23199	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60041	1	0	200	3	1	22847	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	1	0	200	3	1	22848	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	1	0	200	3	1	22849	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	1	0	200	3	1	22850	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60041	1	0	200	3	1	22851	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60041	1	0	200	3	1	22852	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60041	2	0	200	3	1	15214	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	2	0	200	3	1	15215	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	2	0	200	3	1	15216	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	2	0	200	3	1	15217	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60041	2	0	200	3	1	15218	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60041	3	0	200	3	1	22847	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	3	0	200	3	1	22848	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	3	0	200	3	1	22849	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	3	0	200	3	1	22850	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60041	3	0	200	3	1	22851	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60041	4	0	200	3	1	22847	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	4	0	200	3	1	22848	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	4	0	200	3	1	22849	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60041	4	0	200	3	1	22850	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60041	4	0	200	3	1	22851	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60041	4	80	200	3	1	23248	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60041	4	120	200	3	1	23249	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60041	4	150	200	3	1	23250	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60042	1	0	200	3	1	22847	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	1	0	200	3	1	22848	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	1	0	200	3	1	22849	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	1	0	200	3	1	22850	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60042	1	0	200	3	1	22851	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60042	1	0	200	3	1	22852	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60042	2	0	200	3	1	15214	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	2	0	200	3	1	15215	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	2	0	200	3	1	15216	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	2	0	200	3	1	15217	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60042	2	0	200	3	1	15218	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60042	3	0	200	3	1	22847	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	3	0	200	3	1	22848	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	3	0	200	3	1	22849	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	3	0	200	3	1	22850	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60042	3	0	200	3	1	22851	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60042	4	0	200	3	1	22847	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	4	0	200	3	1	22848	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	4	0	200	3	1	22849	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60042	4	0	200	3	1	22850	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60042	4	0	200	3	1	22851	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60042	4	80	200	3	1	23248	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60042	4	120	200	3	1	23249	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60042	4	150	200	3	1	23250	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60050	1	0	200	3	1	22801	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	1	0	200	3	1	22802	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	1	0	200	3	1	22803	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	1	0	200	3	1	22804	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60050	1	0	200	3	1	22805	1	1	1	0	10	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60050	1	0	200	3	1	22806	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60050	1	0	200	3	1	22807	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60050	2	0	200	3	1	15088	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	2	0	200	3	1	15089	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	2	0	200	3	1	15090	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	2	0	200	3	1	15091	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60050	2	0	200	3	1	15092	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60050	3	0	200	3	1	22801	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	3	0	200	3	1	22802	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	3	0	200	3	1	22803	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	3	0	200	3	1	22804	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60050	3	0	200	3	1	22805	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60050	4	0	200	3	1	22801	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	4	0	200	3	1	22802	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	4	0	200	3	1	22803	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60050	4	0	200	3	1	22804	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60050	4	0	200	3	1	22805	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60050	4	80	200	3	1	23206	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60050	4	120	200	3	1	23207	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60050	4	150	200	3	1	23208	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60051	1	0	200	3	1	22880	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	1	0	200	3	1	22881	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	1	0	200	3	1	22882	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	1	0	200	3	1	22883	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60051	1	0	200	3	1	22884	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60051	1	0	200	3	1	22885	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60051	1	0	200	3	1	22886	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60051	2	0	200	3	1	15473	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	2	0	200	3	1	15474	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	2	0	200	3	1	15475	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	2	0	200	3	1	15476	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60051	2	0	200	3	1	15477	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60051	3	0	200	3	1	22880	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	3	0	200	3	1	22881	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	3	0	200	3	1	22882	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	3	0	200	3	1	22883	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60051	3	0	200	3	1	22884	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60051	4	0	200	3	1	22880	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	4	0	200	3	1	22881	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	4	0	200	3	1	22882	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60051	4	0	200	3	1	22883	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60051	4	0	200	3	1	22884	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60051	4	80	200	3	1	23242	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60051	4	120	200	3	1	23243	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60051	4	150	200	3	1	23244	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60060	1	0	200	3	1	22939	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	1	0	200	3	1	22940	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	1	0	200	3	1	22941	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	1	0	200	3	1	22942	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60060	1	0	200	3	1	22943	1	1	1	0	12	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60060	1	0	200	3	1	22944	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60060	2	0	200	3	1	15070	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	2	0	200	3	1	15071	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	2	0	200	3	1	15072	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	2	0	200	3	1	15073	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60060	2	0	200	3	1	15074	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60060	3	0	200	3	1	22939	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	3	0	200	3	1	22940	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	3	0	200	3	1	22941	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	3	0	200	3	1	22942	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60060	3	0	200	3	1	22943	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60060	4	0	200	3	1	22939	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	4	0	200	3	1	22940	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	4	0	200	3	1	22941	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60060	4	0	200	3	1	22942	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60060	4	0	200	3	1	22943	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60060	4	80	200	3	1	23194	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60060	4	120	200	3	1	23195	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60060	4	150	200	3	1	23196	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60070	1	0	200	3	1	22815	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	1	0	200	3	1	22816	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	1	0	200	3	1	22817	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	1	0	200	3	1	22818	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60070	1	0	200	3	1	22819	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60070	1	0	200	3	1	22820	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60070	2	0	200	3	1	15106	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	2	0	200	3	1	15107	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	2	0	200	3	1	15108	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	2	0	200	3	1	15109	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60070	2	0	200	3	1	15110	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60070	3	0	200	3	1	22815	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	3	0	200	3	1	22816	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	3	0	200	3	1	22817	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	3	0	200	3	1	22818	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60070	3	0	200	3	1	22819	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60070	4	0	200	3	1	22815	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	4	0	200	3	1	22816	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	4	0	200	3	1	22817	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60070	4	0	200	3	1	22818	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60070	4	0	200	3	1	22819	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60070	4	80	200	3	1	23215	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60070	4	120	200	3	1	23216	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60070	4	150	200	3	1	23217	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60070	25	0	100	3	1	59	1	1	1	0	50	3																
60070	25	0	100	3	1	418	1	1	1	0	50	3																
60071	1	0	200	3	1	22887	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	1	0	200	3	1	22888	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	1	0	200	3	1	22889	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	1	0	200	3	1	22890	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60071	1	0	200	3	1	22891	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60071	1	0	200	3	1	22892	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60071	2	0	200	3	1	21232	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	2	0	200	3	1	21233	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	2	0	200	3	1	21234	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	2	0	200	3	1	21235	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60071	2	0	200	3	1	21236	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60071	3	0	200	3	1	22887	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	3	0	200	3	1	22888	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	3	0	200	3	1	22889	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	3	0	200	3	1	22890	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60071	3	0	200	3	1	22891	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60071	4	0	200	3	1	22887	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	4	0	200	3	1	22888	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	4	0	200	3	1	22889	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60071	4	0	200	3	1	22890	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60071	4	0	200	3	1	22891	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60071	4	80	200	3	1	23251	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60071	4	120	200	3	1	23252	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60071	4	150	200	3	1	23253	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60071	25	0	100	3	1	59	1	1	1	0	50	3																
60071	25	0	100	3	1	418	1	1	1	0	50	3																
60080	1	0	200	3	1	22821	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	1	0	200	3	1	22822	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	1	0	200	3	1	22823	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	1	0	200	3	1	22824	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60080	1	0	200	3	1	22825	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60080	1	0	200	3	1	22826	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60080	1	0	200	3	1	22827	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60080	2	0	200	3	1	15142	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	2	0	200	3	1	15143	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	2	0	200	3	1	15144	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	2	0	200	3	1	15145	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60080	2	0	200	3	1	15146	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60080	3	0	200	3	1	22821	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	3	0	200	3	1	22822	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	3	0	200	3	1	22823	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	3	0	200	3	1	22824	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60080	3	0	200	3	1	22825	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60080	4	0	200	3	1	22821	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	4	0	200	3	1	22822	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	4	0	200	3	1	22823	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60080	4	0	200	3	1	22824	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60080	4	0	200	3	1	22825	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60080	4	80	200	3	1	23209	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60080	4	120	200	3	1	23210	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60080	4	150	200	3	1	23211	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60081	1	0	200	3	1	22873	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60081	1	0	200	3	1	22874	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60081	1	0	200	3	1	22875	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60081	1	0	200	3	1	22876	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60081	1	0	200	3	1	22877	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60081	1	0	200	3	1	22878	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60081	1	0	200	3	1	22879	1	1	1	0	60	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
