#TSV
#============Begin of sheet============
@Sheet=DynamiteDamage
等级	关卡模式	难度	人对怪爆破伤系数	怪对人爆破伤系数
6	2	2	127.875	70.4	61.6	38	1.88	1.33333333333333	1	127.875	0.75	93	2.46	2.46	2.46	2.46
6	2	3	159.5	88	83.6	38	1.88	1.33333333333333	1	159.5	0.75	116	2.46	2.46	2.46	2.46
6	3	1	111	57.6	67.2	32.5	1.88	1.33333333333333	1	111	0.75	74	2.46	2.46	2.46	2.46
6	3	2	139.5	76.8	67.2	38	1.88	1.33333333333333	1	139.5	0.75	93	2.46	2.46	2.46	2.46
6	3	3	174	96	91.2	38	1.88	1.33333333333333	1	174	0.75	116	2.46	2.46	2.46	2.46
6	4	1	177.6	62.4	72.8	32.5	1.88	1.33333333333333	1	177.6	0.75	74	2.46	2.46	2.46	2.46
6	4	2	223.2	83.2	72.8	38	1.88	1.33333333333333	1	223.2	0.75	93	2.46	2.46	2.46	2.46
6	4	3	278.4	104	98.8	38	1.88	1.33333333333333	1	278.4	0.75	116	2.46	2.46	2.46	2.46
6	5	1	74	48	56	32.5	1.88	1.33333333333333	1	74	0.75	74	2.46	2.46	2.46	2.46
6	5	2	93	64	56	38	1.88	1.33333333333333	1	93	0.75	93	2.46	2.46	2.46	2.46
6	5	3	116	80	76	38	1.88	1.33333333333333	1	116	0.75	116	2.46	2.46	2.46	2.46
7	1	1	77	50	58	33	1.86	1.33333333333333	1	77	0.75	77	2.46	2.46	2.46	2.46
7	1	2	96	66	58	39	1.86	1.33333333333333	1	96	0.75	96	2.46	2.46	2.46	2.46
7	1	3	120	83	79	39	1.86	1.33333333333333	1	120	0.75	120	2.46	2.46	2.46	2.46
7	2	1	105.875	55	63.8	33	1.86	1.33333333333333	1	105.875	0.75	77	2.46	2.46	2.46	2.46
7	2	2	132	72.6	63.8	39	1.86	1.33333333333333	1	132	0.75	96	2.46	2.46	2.46	2.46
7	2	3	165	91.3	86.9	39	1.86	1.33333333333333	1	165	0.75	120	2.46	2.46	2.46	2.46
7	3	1	115.5	60	69.6	33	1.86	1.33333333333333	1	115.5	0.75	77	2.46	2.46	2.46	2.46
7	3	2	144	79.2	69.6	39	1.86	1.33333333333333	1	144	0.75	96	2.46	2.46	2.46	2.46
7	3	3	180	99.6	94.8	39	1.86	1.33333333333333	1	180	0.75	120	2.46	2.46	2.46	2.46
7	4	1	184.8	65	75.4	33	1.86	1.33333333333333	1	184.8	0.75	77	2.46	2.46	2.46	2.46
7	4	2	230.4	85.8	75.4	39	1.86	1.33333333333333	1	230.4	0.75	96	2.46	2.46	2.46	2.46
7	4	3	288	107.9	102.7	39	1.86	1.33333333333333	1	288	0.75	120	2.46	2.46	2.46	2.46
7	5	1	77	50	58	33	1.86	1.33333333333333	1	77	0.75	77	2.46	2.46	2.46	2.46
7	5	2	96	66	58	39	1.86	1.33333333333333	1	96	0.75	96	2.46	2.46	2.46	2.46
7	5	3	120	83	79	39	1.86	1.33333333333333	1	120	0.75	120	2.46	2.46	2.46	2.46
8	1	1	79	52	60	33.5	1.84	1.33333333333333	1	79	0.75	79	2.46	2.46	2.46	2.46
8	1	2	99	69	60	40	1.84	1.33333333333333	1	99	0.75	99	2.46	2.46	2.46	2.46
8	1	3	124	86	82	40	1.84	1.33333333333333	1	124	0.75	124	2.46	2.46	2.46	2.46
8	2	1	108.625	57.2	66	33.5	1.84	1.33333333333333	1	108.625	0.75	79	2.46	2.46	2.46	2.46
8	2	2	136.125	75.9	66	40	1.84	1.33333333333333	1	136.125	0.75	99	2.46	2.46	2.46	2.46
8	2	3	170.5	94.6	90.2	40	1.84	1.33333333333333	1	170.5	0.75	124	2.46	2.46	2.46	2.46
8	3	1	118.5	62.4	72	33.5	1.84	1.33333333333333	1	118.5	0.75	79	2.46	2.46	2.46	2.46
8	3	2	148.5	82.8	72	40	1.84	1.33333333333333	1	148.5	0.75	99	2.46	2.46	2.46	2.46
8	3	3	186	103.2	98.4	40	1.84	1.33333333333333	1	186	0.75	124	2.46	2.46	2.46	2.46
8	4	1	189.6	67.6	78	33.5	1.84	1.33333333333333	1	189.6	0.75	79	2.46	2.46	2.46	2.46
8	4	2	237.6	89.7	78	40	1.84	1.33333333333333	1	237.6	0.75	99	2.46	2.46	2.46	2.46
8	4	3	297.6	111.8	106.6	40	1.84	1.33333333333333	1	297.6	0.75	124	2.46	2.46	2.46	2.46
8	5	1	79	52	60	33.5	1.84	1.33333333333333	1	79	0.75	79	2.46	2.46	2.46	2.46
8	5	2	99	69	60	40	1.84	1.33333333333333	1	99	0.75	99	2.46	2.46	2.46	2.46
8	5	3	124	86	82	40	1.84	1.33333333333333	1	124	0.75	124	2.46	2.46	2.46	2.46
9	1	1	82	54	63	34	1.82	1.33333333333333	1	82	0.75	82	2.46	2.46	2.46	2.46
9	1	2	103	72	63	41	1.82	1.33333333333333	1	103	0.75	103	2.46	2.46	2.46	2.46
9	1	3	129	90	86	41	1.82	1.33333333333333	1	129	0.75	129	2.46	2.46	2.46	2.46
9	2	1	112.75	59.4	69.3	34	1.82	1.33333333333333	1	112.75	0.75	82	2.46	2.46	2.46	2.46
9	2	2	141.625	79.2	69.3	41	1.82	1.33333333333333	1	141.625	0.75	103	2.46	2.46	2.46	2.46
9	2	3	177.375	99	94.6	41	1.82	1.33333333333333	1	177.375	0.75	129	2.46	2.46	2.46	2.46
9	3	1	123	64.8	75.6	34	1.82	1.33333333333333	1	123	0.75	82	2.46	2.46	2.46	2.46
9	3	2	154.5	86.4	75.6	41	1.82	1.33333333333333	1	154.5	0.75	103	2.46	2.46	2.46	2.46
9	3	3	193.5	108	103.2	41	1.82	1.33333333333333	1	193.5	0.75	129	2.46	2.46	2.46	2.46
9	4	1	196.8	70.2	81.9	34	1.82	1.33333333333333	1	196.8	0.75	82	2.46	2.46	2.46	2.46
9	4	2	247.2	93.6	81.9	41	1.82	1.33333333333333	1	247.2	0.75	103	2.46	2.46	2.46	2.46
9	4	3	309.6	117	111.8	41	1.82	1.33333333333333	1	309.6	0.75	129	2.46	2.46	2.46	2.46
9	5	1	82	54	63	34	1.82	1.33333333333333	1	82	0.75	82	2.46	2.46	2.46	2.46
9	5	2	103	72	63	41	1.82	1.33333333333333	1	103	0.75	103	2.46	2.46	2.46	2.46
9	5	3	129	90	86	41	1.82	1.33333333333333	1	129	0.75	129	2.46	2.46	2.46	2.46
10	1	1	86	71	61	34.5	1.8	1.33333333333333	1	86	0.75	86	2.46	2.46	2.46	2.46
10	1	2	108	90	61	42	1.8	1.33333333333333	1	108	0.75	108	2.46	2.46	2.46	2.46
10	1	3	135	119	80	42	1.8	1	1	135	1	135	2.46	2.46	2.46	2.46
10	2	1	118.25	78.1	67.1	34.5	1.8	1.33333333333333	1	118.25	0.75	86	2.46	2.46	2.46	2.46
10	2	2	148.5	99	67.1	42	1.8	1.33333333333333	1	148.5	0.75	108	2.46	2.46	2.46	2.46
10	2	3	185.625	130.9	88	42	1.8	1	1	185.625	1	135	2.46	2.46	2.46	2.46
10	3	1	129	85.2	73.2	34.5	1.8	1.33333333333333	1	129	0.75	86	2.46	2.46	2.46	2.46
10	3	2	162	108	73.2	42	1.8	1.33333333333333	1	162	0.75	108	2.46	2.46	2.46	2.46
10	3	3	202.5	142.8	96	42	1.8	1	1	202.5	1	135	2.46	2.46	2.46	2.46
10	4	1	206.4	92.3	79.3	34.5	1.8	1.33333333333333	1	206.4	0.75	86	2.46	2.46	2.46	2.46
10	4	2	259.2	117	79.3	42	1.8	1.33333333333333	1	259.2	0.75	108	2.46	2.46	2.46	2.46
10	4	3	324	154.7	104	42	1.8	1	1	324	1	135	2.46	2.46	2.46	2.46
10	5	1	86	71	61	34.5	1.8	1.33333333333333	1	86	0.75	86	2.46	2.46	2.46	2.46
10	5	2	108	90	61	42	1.8	1.33333333333333	1	108	0.75	108	2.46	2.46	2.46	2.46
10	5	3	135	119	80	42	1.8	1	1	135	1	135	2.46	2.46	2.46	2.46
11	1	1	90	75	65	35	1.78	1.33333333333333	1	90	0.75	90	2.46	2.46	2.46	2.46
11	1	2	151	95	65	43	1.78	1.33333333333333	1	151	0.75	151	2.46	2.46	2.46	2.46
11	1	3	189	125	85	43	1.78	1	1	189	1	189	2.46	2.46	2.46	2.46
11	2	1	123.75	82.5	71.5	35	1.78	1.33333333333333	1	123.75	0.75	90	2.46	2.46	2.46	2.46
11	2	2	207.625	104.5	71.5	43	1.78	1.33333333333333	1	207.625	0.75	151	2.46	2.46	2.46	2.46
11	2	3	259.875	137.5	93.5	43	1.78	1	1	259.875	1	189	2.46	2.46	2.46	2.46
11	3	1	135	90	78	35	1.78	1.33333333333333	1	135	0.75	90	2.46	2.46	2.46	2.46
11	3	2	226.5	114	78	43	1.78	1.33333333333333	1	226.5	0.75	151	2.46	2.46	2.46	2.46
11	3	3	283.5	150	102	43	1.78	1	1	283.5	1	189	2.46	2.46	2.46	2.46
11	4	1	216	97.5	84.5	35	1.78	1.33333333333333	1	216	0.75	90	2.46	2.46	2.46	2.46
11	4	2	362.4	123.5	84.5	43	1.78	1.33333333333333	1	362.4	0.75	151	2.46	2.46	2.46	2.46
11	4	3	453.6	162.5	110.5	43	1.78	1	1	453.6	1	189	2.46	2.46	2.46	2.46
11	5	1	90	75	65	35	1.78	1.33333333333333	1	90	0.75	90	2.46	2.46	2.46	2.46
11	5	2	151	95	65	43	1.78	1.33333333333333	1	151	0.75	151	2.46	2.46	2.46	2.46
11	5	3	189	125	85	43	1.78	1	1	189	1	189	2.46	2.46	2.46	2.46
12	1	1	95	75	65	35.5	1.76	1.33333333333333	1	95	0.75	95	2.46	2.46	2.46	2.46
12	1	2	158	95	65	44	1.76	1.33333333333333	1	158	0.75	158	2.46	2.46	2.46	2.46
12	1	3	198	125	85	44	1.76	1	1	198	1	198	2.46	2.46	2.46	2.46
12	2	1	130.625	82.5	71.5	35.5	1.76	1.33333333333333	1	130.625	0.75	95	2.46	2.46	2.46	2.46
12	2	2	217.25	104.5	71.5	44	1.76	1.33333333333333	1	217.25	0.75	158	2.46	2.46	2.46	2.46
12	2	3	272.25	137.5	93.5	44	1.76	1	1	272.25	1	198	2.46	2.46	2.46	2.46
12	3	1	142.5	90	78	35.5	1.76	1.33333333333333	1	142.5	0.75	95	2.46	2.46	2.46	2.46
12	3	2	237	114	78	44	1.76	1.33333333333333	1	237	0.75	158	2.46	2.46	2.46	2.46
12	3	3	297	150	102	44	1.76	1	1	297	1	198	2.46	2.46	2.46	2.46
12	4	1	228	97.5	84.5	35.5	1.76	1.33333333333333	1	228	0.75	95	2.46	2.46	2.46	2.46
12	4	2	379.2	123.5	84.5	44	1.76	1.33333333333333	1	379.2	0.75	158	2.46	2.46	2.46	2.46
12	4	3	475.2	162.5	110.5	44	1.76	1	1	475.2	1	198	2.46	2.46	2.46	2.46
12	5	1	95	75	65	35.5	1.76	1.33333333333333	1	95	0.75	95	2.46	2.46	2.46	2.46
12	5	2	158	95	65	44	1.76	1.33333333333333	1	158	0.75	158	2.46	2.46	2.46	2.46
12	5	3	198	125	85	44	1.76	1	1	198	1	198	2.46	2.46	2.46	2.46
13	1	1	99	75	65	36	1.74	1.33333333333333	1	99	0.75	99	2.46	2.46	2.46	2.46
13	1	2	165	95	65	45	1.74	1.33333333333333	1	165	0.75	165	2.46	2.46	2.46	2.46
13	1	3	206	125	85	45	1.74	1	1	206	1	206	2.46	2.46	2.46	2.46
13	2	1	136.125	82.5	71.5	36	1.74	1.33333333333333	1	136.125	0.75	99	2.46	2.46	2.46	2.46
13	2	2	226.875	104.5	71.5	45	1.74	1.33333333333333	1	226.875	0.75	165	2.46	2.46	2.46	2.46
13	2	3	283.25	137.5	93.5	45	1.74	1	1	283.25	1	206	2.46	2.46	2.46	2.46
13	3	1	148.5	90	78	36	1.74	1.33333333333333	1	148.5	0.75	99	2.46	2.46	2.46	2.46
13	3	2	247.5	114	78	45	1.74	1.33333333333333	1	247.5	0.75	165	2.46	2.46	2.46	2.46
13	3	3	309	150	102	45	1.74	1	1	309	1	206	2.46	2.46	2.46	2.46
13	4	1	237.6	97.5	84.5	36	1.74	1.33333333333333	1	237.6	0.75	99	2.46	2.46	2.46	2.46
13	4	2	396	123.5	84.5	45	1.74	1.33333333333333	1	396	0.75	165	2.46	2.46	2.46	2.46
13	4	3	494.4	162.5	110.5	45	1.74	1	1	494.4	1	206	2.46	2.46	2.46	2.46
13	5	1	99	75	65	36	1.74	1.33333333333333	1	99	0.75	99	2.46	2.46	2.46	2.46
13	5	2	165	95	65	45	1.74	1.33333333333333	1	165	0.75	165	2.46	2.46	2.46	2.46
13	5	3	206	125	85	45	1.74	1	1	206	1	206	2.46	2.46	2.46	2.46
14	1	1	103	75	65	36.5	1.72	1.33333333333333	1	103	0.75	103	2.46	2.46	2.46	2.46
14	1	2	172	95	65	46	1.72	1.33333333333333	1	172	0.75	172	2.46	2.46	2.46	2.46
14	1	3	215	125	85	46	1.72	1	1	215	1	215	2.46	2.46	2.46	2.46
14	2	1	141.625	82.5	71.5	36.5	1.72	1.33333333333333	1	141.625	0.75	103	2.46	2.46	2.46	2.46
14	2	2	236.5	104.5	71.5	46	1.72	1.33333333333333	1	236.5	0.75	172	2.46	2.46	2.46	2.46
14	2	3	295.625	137.5	93.5	46	1.72	1	1	295.625	1	215	2.46	2.46	2.46	2.46
14	3	1	154.5	90	78	36.5	1.72	1.33333333333333	1	154.5	0.75	103	2.46	2.46	2.46	2.46
14	3	2	258	114	78	46	1.72	1.33333333333333	1	258	0.75	172	2.46	2.46	2.46	2.46
14	3	3	322.5	150	102	46	1.72	1	1	322.5	1	215	2.46	2.46	2.46	2.46
14	4	1	247.2	97.5	84.5	36.5	1.72	1.33333333333333	1	247.2	0.75	103	2.46	2.46	2.46	2.46
14	4	2	412.8	123.5	84.5	46	1.72	1.33333333333333	1	412.8	0.75	172	2.46	2.46	2.46	2.46
14	4	3	516	162.5	110.5	46	1.72	1	1	516	1	215	2.46	2.46	2.46	2.46
14	5	1	103	75	65	36.5	1.72	1.33333333333333	1	103	0.75	103	2.46	2.46	2.46	2.46
14	5	2	172	95	65	46	1.72	1.33333333333333	1	172	0.75	172	2.46	2.46	2.46	2.46
14	5	3	215	125	85	46	1.72	1	1	215	1	215	2.46	2.46	2.46	2.46
15	1	1	141	75	70	37	1.7	1.33333333333333	1	141	0.75	141	2.46	2.46	2.46	2.46
15	1	2	176	95	70	47	1.7	1.33333333333333	1	176	0.75	176	2.46	2.46	2.46	2.46
15	1	3	221	125	95	47	1.7	1	1	221	1	221	2.46	2.46	2.46	2.46
15	2	1	193.875	82.5	77	37	1.7	1.33333333333333	1	193.875	0.75	141	2.46	2.46	2.46	2.46
15	2	2	242	104.5	77	47	1.7	1.33333333333333	1	242	0.75	176	2.46	2.46	2.46	2.46
15	2	3	303.875	137.5	104.5	47	1.7	1	1	303.875	1	221	2.46	2.46	2.46	2.46
15	3	1	211.5	90	84	37	1.7	1.33333333333333	1	211.5	0.75	141	2.46	2.46	2.46	2.46
15	3	2	264	114	84	47	1.7	1.33333333333333	1	264	0.75	176	2.46	2.46	2.46	2.46
15	3	3	331.5	150	114	47	1.7	1	1	331.5	1	221	2.46	2.46	2.46	2.46
15	4	1	338.4	97.5	91	37	1.7	1.33333333333333	1	338.4	0.75	141	2.46	2.46	2.46	2.46
15	4	2	422.4	123.5	91	47	1.7	1.33333333333333	1	422.4	0.75	176	2.46	2.46	2.46	2.46
15	4	3	530.4	162.5	123.5	47	1.7	1	1	530.4	1	221	2.46	2.46	2.46	2.46
15	5	1	141	75	70	37	1.7	1.33333333333333	1	141	0.75	141	2.46	2.46	2.46	2.46
15	5	2	176	95	70	47	1.7	1.33333333333333	1	176	0.75	176	2.46	2.46	2.46	2.46
15	5	3	221	125	95	47	1.7	1	1	221	1	221	2.46	2.46	2.46	2.46
16	1	1	145	75	70	37.5	1.68	1.33333333333333	1	145	0.75	145	2.46	2.46	2.46	2.46
16	1	2	181	95	70	48	1.68	1.33333333333333	1	181	0.75	181	2.46	2.46	2.46	2.46
16	1	3	226	125	95	48	1.68	1	1	226	1	226	2.46	2.46	2.46	2.46
16	2	1	199.375	82.5	77	37.5	1.68	1.33333333333333	1	199.375	0.75	145	2.46	2.46	2.46	2.46
16	2	2	248.875	104.5	77	48	1.68	1.33333333333333	1	248.875	0.75	181	2.46	2.46	2.46	2.46
16	2	3	310.75	137.5	104.5	48	1.68	1	1	310.75	1	226	2.46	2.46	2.46	2.46
16	3	1	217.5	90	84	37.5	1.68	1.33333333333333	1	217.5	0.75	145	2.46	2.46	2.46	2.46
16	3	2	271.5	114	84	48	1.68	1.33333333333333	1	271.5	0.75	181	2.46	2.46	2.46	2.46
16	3	3	339	150	114	48	1.68	1	1	339	1	226	2.46	2.46	2.46	2.46
16	4	1	348	97.5	91	37.5	1.68	1.33333333333333	1	348	0.75	145	2.46	2.46	2.46	2.46
16	4	2	434.4	123.5	91	48	1.68	1.33333333333333	1	434.4	0.75	181	2.46	2.46	2.46	2.46
16	4	3	542.4	162.5	123.5	48	1.68	1	1	542.4	1	226	2.46	2.46	2.46	2.46
16	5	1	145	75	70	37.5	1.68	1.33333333333333	1	145	0.75	145	2.46	2.46	2.46	2.46
16	5	2	181	95	70	48	1.68	1.33333333333333	1	181	0.75	181	2.46	2.46	2.46	2.46
16	5	3	226	125	95	48	1.68	1	1	226	1	226	2.46	2.46	2.46	2.46
17	1	1	148	75	70	38	1.66	1.33333333333333	1	148	0.75	148	2.46	2.46	2.46	2.46
17	1	2	186	95	70	49	1.66	1.33333333333333	1	186	0.75	186	2.46	2.46	2.46	2.46
17	1	3	232	125	95	49	1.66	1	1	232	1	232	2.46	2.46	2.46	2.46
17	2	1	203.5	82.5	77	38	1.66	1.33333333333333	1	203.5	0.75	148	2.46	2.46	2.46	2.46
17	2	2	255.75	104.5	77	49	1.66	1.33333333333333	1	255.75	0.75	186	2.46	2.46	2.46	2.46
17	2	3	319	137.5	104.5	49	1.66	1	1	319	1	232	2.46	2.46	2.46	2.46
17	3	1	222	90	84	38	1.66	1.33333333333333	1	222	0.75	148	2.46	2.46	2.46	2.46
17	3	2	279	114	84	49	1.66	1.33333333333333	1	279	0.75	186	2.46	2.46	2.46	2.46
17	3	3	348	150	114	49	1.66	1	1	348	1	232	2.46	2.46	2.46	2.46
17	4	1	355.2	97.5	91	38	1.66	1.33333333333333	1	355.2	0.75	148	2.46	2.46	2.46	2.46
17	4	2	446.4	123.5	91	49	1.66	1.33333333333333	1	446.4	0.75	186	2.46	2.46	2.46	2.46
17	4	3	556.8	162.5	123.5	49	1.66	1	1	556.8	1	232	2.46	2.46	2.46	2.46
17	5	1	148	75	70	38	1.66	1.33333333333333	1	148	0.75	148	2.46	2.46	2.46	2.46
17	5	2	186	95	70	49	1.66	1.33333333333333	1	186	0.75	186	2.46	2.46	2.46	2.46
17	5	3	232	125	95	49	1.66	1	1	232	1	232	2.46	2.46	2.46	2.46
18	1	1	152	75	70	38.5	1.64	1.33333333333333	1	152	0.75	152	2.46	2.46	2.46	2.46
18	1	2	190	95	70	50	1.64	1.33333333333333	1	190	0.75	190	2.46	2.46	2.46	2.46
18	1	3	238	125	95	50	1.64	1	1	238	1	238	2.46	2.46	2.46	2.46
18	2	1	209	82.5	77	38.5	1.64	1.33333333333333	1	209	0.75	152	2.46	2.46	2.46	2.46
18	2	2	261.25	104.5	77	50	1.64	1.33333333333333	1	261.25	0.75	190	2.46	2.46	2.46	2.46
18	2	3	327.25	137.5	104.5	50	1.64	1	1	327.25	1	238	2.46	2.46	2.46	2.46
18	3	1	228	90	84	38.5	1.64	1.33333333333333	1	228	0.75	152	2.46	2.46	2.46	2.46
18	3	2	285	114	84	50	1.64	1.33333333333333	1	285	0.75	190	2.46	2.46	2.46	2.46
18	3	3	357	150	114	50	1.64	1	1	357	1	238	2.46	2.46	2.46	2.46
18	4	1	364.8	97.5	91	38.5	1.64	1.33333333333333	1	364.8	0.75	152	2.46	2.46	2.46	2.46
18	4	2	456	123.5	91	50	1.64	1.33333333333333	1	456	0.75	190	2.46	2.46	2.46	2.46
18	4	3	571.2	162.5	123.5	50	1.64	1	1	571.2	1	238	2.46	2.46	2.46	2.46
18	5	1	152	75	70	38.5	1.64	1.33333333333333	1	152	0.75	152	2.46	2.46	2.46	2.46
18	5	2	190	95	70	50	1.64	1.33333333333333	1	190	0.75	190	2.46	2.46	2.46	2.46
18	5	3	238	125	95	50	1.64	1	1	238	1	238	2.46	2.46	2.46	2.46
19	1	1	156	75	70	39	1.62	1.33333333333333	1	156	0.75	156	2.46	2.46	2.46	2.46
19	1	2	195	95	70	51	1.62	1.33333333333333	1	195	0.75	195	2.46	2.46	2.46	2.46
19	1	3	244	125	95	51	1.62	1	1	244	1	244	2.46	2.46	2.46	2.46
19	2	1	214.5	82.5	77	39	1.62	1.33333333333333	1	214.5	0.75	156	2.46	2.46	2.46	2.46
19	2	2	268.125	104.5	77	51	1.62	1.33333333333333	1	268.125	0.75	195	2.46	2.46	2.46	2.46
19	2	3	335.5	137.5	104.5	51	1.62	1	1	335.5	1	244	2.46	2.46	2.46	2.46
19	3	1	234	90	84	39	1.62	1.33333333333333	1	234	0.75	156	2.46	2.46	2.46	2.46
19	3	2	292.5	114	84	51	1.62	1.33333333333333	1	292.5	0.75	195	2.46	2.46	2.46	2.46
19	3	3	366	150	114	51	1.62	1	1	366	1	244	2.46	2.46	2.46	2.46
19	4	1	374.4	97.5	91	39	1.62	1.33333333333333	1	374.4	0.75	156	2.46	2.46	2.46	2.46
19	4	2	468	123.5	91	51	1.62	1.33333333333333	1	468	0.75	195	2.46	2.46	2.46	2.46
19	4	3	585.6	162.5	123.5	51	1.62	1	1	585.6	1	244	2.46	2.46	2.46	2.46
19	5	1	156	75	70	39	1.62	1.33333333333333	1	156	0.75	156	2.46	2.46	2.46	2.46
19	5	2	195	95	70	51	1.62	1.33333333333333	1	195	0.75	195	2.46	2.46	2.46	2.46
19	5	3	244	125	95	51	1.62	1	1	244	1	244	2.46	2.46	2.46	2.46
20	1	1	158	85	70	39.5	1.6	1	1	158	1	158	2.46	2.46	2.46	2.46
20	1	2	222	110	70	52	1.6	1	1	222	1	222	2.46	2.46	2.46	2.46
20	1	3	277	145	95	52	1.6	0.888888888888889	1	277	1.125	277	2.46	2.46	2.46	2.46
20	2	1	217.25	93.5	77	39.5	1.6	1	1	217.25	1	158	2.46	2.46	2.46	2.46
20	2	2	305.25	121	77	52	1.6	1	1	305.25	1	222	2.46	2.46	2.46	2.46
20	2	3	380.875	159.5	104.5	52	1.6	0.888888888888889	1	380.875	1.125	277	2.46	2.46	2.46	2.46
20	3	1	237	102	84	39.5	1.6	1	1	237	1	158	2.46	2.46	2.46	2.46
20	3	2	333	132	84	52	1.6	1	1	333	1	222	2.46	2.46	2.46	2.46
20	3	3	415.5	174	114	52	1.6	0.888888888888889	1	415.5	1.125	277	2.46	2.46	2.46	2.46
20	4	1	379.2	110.5	91	39.5	1.6	1	1	379.2	1	158	2.46	2.46	2.46	2.46
20	4	2	532.8	143	91	52	1.6	1	1	532.8	1	222	2.46	2.46	2.46	2.46
20	4	3	664.8	188.5	123.5	52	1.6	0.888888888888889	1	664.8	1.125	277	2.46	2.46	2.46	2.46
20	5	1	158	85	70	39.5	1.6	1	1	158	1	158	2.46	2.46	2.46	2.46
20	5	2	222	110	70	52	1.6	1	1	222	1	222	2.46	2.46	2.46	2.46
20	5	3	277	145	95	52	1.6	0.888888888888889	1	277	1.125	277	2.46	2.46	2.46	2.46
21	1	1	163	85	70	40	1.58	1	1	163	1	163	2.46	2.46	2.46	2.46
21	1	2	230	110	70	53	1.58	1	1	230	1	230	2.46	2.46	2.46	2.46
21	1	3	287	145	95	53	1.58	0.888888888888889	1	287	1.125	287	2.46	2.46	2.46	2.46
21	2	1	224.125	93.5	77	40	1.58	1	1	224.125	1	163	2.46	2.46	2.46	2.46
21	2	2	316.25	121	77	53	1.58	1	1	316.25	1	230	2.46	2.46	2.46	2.46
21	2	3	394.625	159.5	104.5	53	1.58	0.888888888888889	1	394.625	1.125	287	2.46	2.46	2.46	2.46
21	3	1	244.5	102	84	40	1.58	1	1	244.5	1	163	2.46	2.46	2.46	2.46
21	3	2	345	132	84	53	1.58	1	1	345	1	230	2.46	2.46	2.46	2.46
21	3	3	430.5	174	114	53	1.58	0.888888888888889	1	430.5	1.125	287	2.46	2.46	2.46	2.46
21	4	1	391.2	110.5	91	40	1.58	1	1	391.2	1	163	2.46	2.46	2.46	2.46
21	4	2	552	143	91	53	1.58	1	1	552	1	230	2.46	2.46	2.46	2.46
21	4	3	688.8	188.5	123.5	53	1.58	0.888888888888889	1	688.8	1.125	287	2.46	2.46	2.46	2.46
21	5	1	163	85	70	40	1.58	1	1	163	1	163	2.46	2.46	2.46	2.46
21	5	2	230	110	70	53	1.58	1	1	230	1	230	2.46	2.46	2.46	2.46
21	5	3	287	145	95	53	1.58	0.888888888888889	1	287	1.125	287	2.46	2.46	2.46	2.46
22	1	1	169	85	70	40.5	1.56	1	1	169	1	169	2.46	2.46	2.46	2.46
22	1	2	237	110	70	54	1.56	1	1	237	1	237	2.46	2.46	2.46	2.46
22	1	3	297	145	95	54	1.56	0.888888888888889	1	297	1.125	297	2.46	2.46	2.46	2.46
22	2	1	232.375	93.5	77	40.5	1.56	1	1	232.375	1	169	2.46	2.46	2.46	2.46
22	2	2	325.875	121	77	54	1.56	1	1	325.875	1	237	2.46	2.46	2.46	2.46
22	2	3	408.375	159.5	104.5	54	1.56	0.888888888888889	1	408.375	1.125	297	2.46	2.46	2.46	2.46
22	3	1	253.5	102	84	40.5	1.56	1	1	253.5	1	169	2.46	2.46	2.46	2.46
22	3	2	355.5	132	84	54	1.56	1	1	355.5	1	237	2.46	2.46	2.46	2.46
22	3	3	445.5	174	114	54	1.56	0.888888888888889	1	445.5	1.125	297	2.46	2.46	2.46	2.46
22	4	1	405.6	110.5	91	40.5	1.56	1	1	405.6	1	169	2.46	2.46	2.46	2.46
22	4	2	568.8	143	91	54	1.56	1	1	568.8	1	237	2.46	2.46	2.46	2.46
22	4	3	712.8	188.5	123.5	54	1.56	0.888888888888889	1	712.8	1.125	297	2.46	2.46	2.46	2.46
22	5	1	169	85	70	40.5	1.56	1	1	169	1	169	2.46	2.46	2.46	2.46
22	5	2	237	110	70	54	1.56	1	1	237	1	237	2.46	2.46	2.46	2.46
22	5	3	297	145	95	54	1.56	0.888888888888889	1	297	1.125	297	2.46	2.46	2.46	2.46
23	1	1	174	85	70	41	1.54	1	1	174	1	174	2.46	2.46	2.46	2.46
23	1	2	245	110	70	55	1.54	1	1	245	1	245	2.46	2.46	2.46	2.46
23	1	3	306	145	95	55	1.54	0.888888888888889	1	306	1.125	306	2.46	2.46	2.46	2.46
23	2	1	239.25	93.5	77	41	1.54	1	1	239.25	1	174	2.46	2.46	2.46	2.46
23	2	2	336.875	121	77	55	1.54	1	1	336.875	1	245	2.46	2.46	2.46	2.46
23	2	3	420.75	159.5	104.5	55	1.54	0.888888888888889	1	420.75	1.125	306	2.46	2.46	2.46	2.46
23	3	1	261	102	84	41	1.54	1	1	261	1	174	2.46	2.46	2.46	2.46
23	3	2	367.5	132	84	55	1.54	1	1	367.5	1	245	2.46	2.46	2.46	2.46
23	3	3	459	174	114	55	1.54	0.888888888888889	1	459	1.125	306	2.46	2.46	2.46	2.46
23	4	1	417.6	110.5	91	41	1.54	1	1	417.6	1	174	2.46	2.46	2.46	2.46
23	4	2	588	143	91	55	1.54	1	1	588	1	245	2.46	2.46	2.46	2.46
23	4	3	734.4	188.5	123.5	55	1.54	0.888888888888889	1	734.4	1.125	306	2.46	2.46	2.46	2.46
23	5	1	174	85	70	41	1.54	1	1	174	1	174	2.46	2.46	2.46	2.46
