#TSV
#============Begin of sheet============
@Sheet=技能珠
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	需求地区ID	需求LevelMode	需求关卡ID	物品使用次数	CD时间	共享CD组	CD下线是否保留	使用目标	动作技能	物品使用功能1名称	物品使用功能1参数1	物品使用功能1参数2	物品使用功能1参数3	物品使用功能2名称	物品使用功能2参数1	物品使用功能2参数2	物品使用功能2参数3	物品使用功能3名称	物品使用功能3参数1	物品使用功能3参数2	物品使用功能3参数3	物品使用功能4名称	物品使用功能4参数1	物品使用功能4参数2	物品使用功能4参数3	对应技能1ID	点数1	对应技能2ID	点数2	对应技能3ID	点数3	对应技能4ID	点数4	可否被偷窃	共享携带上限组ID	物品伤害信息	排序参数	镶嵌需求孔数	镶嵌需求装备等级Min	镶嵌需求装备等级Max	商城索引ID	素材分类_1	素材价值_1	素材分类_2	素材价值_2	素材分类_3	素材价值_3	素材分类_4	素材价值_4	素材分类_5	素材价值_5	素材分类_6	素材价值_6	素材分类_7	素材价值_7	素材分类_8	素材价值_8	素材分类_9	素材价值_9	素材分类_10	素材价值_10	副本中使用次数	随机狩猎奖励点	解绑道具	解绑道具数量
29221	群食珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29221			2		999																									
29222	群食珠【3】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29222			3		999																									
29223	ko珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：KO术+1，耐力回复-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  星光的浓汁×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	1	53	-1	0	0	0	0	0	29223			1	1	999																									
29224	ko珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29224			2		999																									
29225	斗魂珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：斗魂+1，回复速度-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  骇狩蛛的刚爪×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	1	11	-1	0	0	0	0	0	29225			1	1	999																									
29226	斗魂珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：斗魂+3，回复速度-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  战鬼河狸兽的刚爪×1  高级技能珠素材券×15</FONT><BR>"	1	3	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	3	11	-1	0	0	0	0	0	29226			2	1	999																									
29227	看破珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：强韧+1，无伤-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  沙雷鸟的特等皮×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	1	111	-1	0	0	0	0	0	29227			1	1	999																									
29228	看破珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：强韧+3，无伤-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  独耳黑狼鸟的厚鳞×1  高级技能珠素材券×15</FONT><BR>"	1	3	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	3	111	-2	0	0	0	0	0	29228			2	1	999																									
29229	无伤珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：无伤+1，回复速度-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  青怪鸟的刚爪×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	1	11	-1	0	0	0	0	0	29229			1	1	999																									
29230	无伤珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：无伤+3，回复速度-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  大野猪王的刚鬃×1  高级技能珠素材券×10</FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	3	11	-1	0	0	0	0	0	29230			2	1	999																									
29231	倒地珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：倒地之力+1，达人-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×1  雌火龙的刚爪×2  高级技能珠素材券×15</FONT><BR>"	1	2	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	1	3	-1	0	0	0	0	0	29231			1	1	999																									
29232	刺杀珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：伏击+1，气息-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×1  沙龙的重鳞×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	1	48	-1	0	0	0	0	0	29232			1	1	999																									
29233	刺杀珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29233			2		999																									
29234	耐火珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：火耐性+1，水耐性-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：水光原珠×1  怪鸟的刚爪×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	1	113	-1	0	0	0	0	0	29234			1	1	999																									
29235	耐火珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29235			2		999																									
29236	耐水珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：水耐性+1，雷耐性-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：水光原珠×1  鬼狩蛛的刚爪×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	1	115	-1	0	0	0	0	0	29236			1	1	999																									
29237	耐水珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29237			2		999																									
29238	耐雷珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：雷耐性+1，冰耐性-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：水光原珠×1  电龙的韧翼×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	1	117	-1	0	0	0	0	0	29238			1	1	999																									
29239	耐雷珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29239			2		999																									
29240	耐冰珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：冰耐性+1，火耐性-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：水光原珠×1  雪狮子的刚爪×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	1	114	-1	0	0	0	0	0	29240			1	1	999																									
29241	耐冰珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29241			2		999																									
29242	耐龙珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：龙耐性+1，毒抵抗-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：水光原珠×1  降星之厚龙鳞×2  高级技能珠素材券×10</FONT><BR>"	1	2	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	1	21	-1	0	0	0	0	0	29242			1	1	999																									
29243	早复珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：回复速度+1，食事-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×1  盾蟹的重脚×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	5	-1	0	0	0	0	0	29243			1	1	999																									
29244	早复珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：回复速度+3，食事-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  沙狸兽的重尾甲×1  高级技能珠素材券×10</FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	5	-1	0	0	0	0	0	29244			2	1	999																									
29245	早气珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：耐力回复+1，回避性能-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×1  镰蟹的重壳×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	1	55	-1	0	0	0	0	0	29245			1	1	999																									
29246	早气珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：耐力回复+3，回避性能-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  亮绿色的浓汁×1  高级技能珠素材券×10</FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	3	55	-1	0	0	0	0	0	29246			2	1	999																									
29247	短缩珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：集中+1，体术-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：阳翔原珠×2  岩龙的重头壳×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	32	-1	0	0	0	0	0	29247			1	1	999																									
29248	短缩珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29248			2		999																									
29249	剑术珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：剑术+1，匠-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：修罗原珠×2  镰蟹的重脚×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	1	109	-1	0	0	0	0	0	29249			1	1	999																									
29250	剑术珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29250			2		999																									
29251	强壁珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：防御强化+1，耐力消耗-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：修罗原珠×2  橡胶质的紫上皮×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1	62	-1	0	0	0	0	0	29251			1	1	999																									
29252	强壁珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：防御强化+3，耐力消耗-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：修罗原珠×2  晶岩龙的重头壳×1  高级技能珠素材券×15</FONT><BR>"	1	3	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	3	62	-1	0	0	0	0	0	29252			2	1	999																									
29253	锁气珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：锁气绝+1，KO术-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：修罗原珠×2  白速龙王的急冻腺×1  高级技能珠素材券×10</FONT><BR>"	1	2	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	1	83	-1	0	0	0	0	0	29253			1	1	999																									
29254	锁气珠【2】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29254			2		999																									
29255	拔刀珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：拔刀会心+1，达人-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：修罗原珠×2  金毛兽王的特等皮×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	1	3	-1	0	0	0	0	0	29255			1	1	999																									
29256	拔刀珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：拔刀会心+3，达人-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：修罗原珠×2  黑狼鸟的厚鳞×1  高级技能珠素材券×15</FONT><BR>"	1	3	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	3	3	-1	0	0	0	0	0	29256			2	1	999																									
29257	装填珠【1】	"<BR><FONT COLOR=\"\#C6B262\">DISCARD</FONT>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1	2	-1	0	0	0	0	0	29257			1		999																									
29258	加弹珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：通常弹增加+1，通常弹强化-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：琉璃原珠×2  橡胶质的绿绝尾×1  高级技能珠素材券×10</FONT><BR>"	1	2	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	1	39	-1	0	0	0	0	0	29258			1	1	999																									
29259	加贯珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：贯通弹增加+1，贯通弹强化-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：琉璃原珠×2  镰蟹的小重壳×1  高级技能珠素材券×10</FONT><BR>"	1	2	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	40	-1	0	0	0	0	0	29259			1	1	999																									
29260	早填珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：快速装填+1，通常弹强化-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：琉璃原珠×2  岩龙的重壳×1  高级技能珠素材券×10</FONT><BR>"	1	2	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1	39	-1	0	0	0	0	0	29260			1	1	999																									
29261	毒瓶珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：毒弹追加+1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：琉璃原珠×2  毒怪鸟的韧翼×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	1	0	0	0	0	0	0	0	29261			1	1	999																									
29262	眠瓶珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：眠弹追加+1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：琉璃原珠×2  眠鸟的刚爪×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	1	0	0	0	0	0	0	0	29262			1	1	999																									
29263	麻瓶珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：麻弹追加+1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：琉璃原珠×2  黄速龙王的刚爪×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	1	0	0	0	0	0	0	0	29263			1	1	999																									
29264	跳跃珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：回避距离+1，体力-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：般若原珠×2  电龙的重牙×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	1	10	-1	0	0	0	0	0	29264			1	1	999																									
29265	陷阱珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：高速设置+2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：明王原珠×2  蓝速龙的厚鳞×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	2	0	0	0	0	0	0	0	29265			1	1	999																									
29266	早食珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：食事+1，回复速度-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：明王原珠×2  骇狩蛛的复鬼眼×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	11	-1	0	0	0	0	0	29266			1	1	999																									
29267	耐绝珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：气绝抵抗+1，麻痹抵抗-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：阳翔原珠×1  骇狩蛛的重壳×2     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	18	-1	0	0	0	0	0	29267			1	1	999																									
29268	广域珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：广域化+1，气息-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：明王原珠×2  桃毛兽王的重牙×1     </FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1	48	-1	0	0	0	0	0	29268			1	1	999																									
29269	广域珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：广域化+3，气息-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：明王原珠×1  特等的毛皮×2  高级技能珠素材券×10</FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	3	48	-1	0	0	0	0	0	29269			2	1	999																									
